instance_id,problem,domain,budget,target,algo_variant,algo_base,successes,trials,succ_rate,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
knapsack01_n40_cap210_i015,knapsack01,bin,500,46.400000000000006,"SA(T0=2.0,alpha=0.995,flips=2)",SA,27,30,0.9,0.875,0.7803045047163236,0.9696954952836764,41.86666666666667,43.0,26.0,73.0
knapsack01_n20_cap114_i007,knapsack01,bin,2000,0.0,"GA(pop=100,pc=0.9,pm=0.02)",GA,19,30,0.6333333333333333,0.625,0.48637998886714406,0.7636200111328559,2.8666666666666667,0.0,0.0,18.0
knapsack01_n20_cap114_i007,knapsack01,bin,2000,0.0,"GA(pop=50,pc=0.9,pm=0.02)",GA,12,30,0.4,0.40625,0.26562297632331866,0.5468770236766813,7.3,6.0,0.0,21.0
knapsack01_n20_cap114_i007,knapsack01,bin,2000,0.0,"GA(pop=50,pc=0.9,pm=0.05)",GA,26,30,0.8666666666666667,0.84375,0.739784991650358,0.947715008349642,0.6666666666666666,0.0,0.0,5.0
knapsack01_n20_cap114_i007,knapsack01,bin,2000,0.0,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,105.96666666666667,100.5,45.0,168.0
knapsack01_n20_cap114_i007,knapsack01,bin,2000,0.0,HC(flips=2),HC,6,30,0.2,0.21875,0.1003806308954045,0.3371193691045955,6.433333333333334,6.0,0.0,11.0
knapsack01_n20_cap114_i007,knapsack01,bin,2000,0.0,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,40.2,43.0,13.0,57.0
knapsack01_n20_cap114_i007,knapsack01,bin,2000,0.0,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,127.83333333333333,135.5,29.0,193.0
knapsack01_n20_cap114_i007,knapsack01,bin,2000,0.0,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,114.96666666666667,102.5,45.0,206.0
knapsack01_n20_cap114_i007,knapsack01,bin,2000,0.0,"SA(T0=2.0,alpha=0.995,flips=2)",SA,3,30,0.1,0.125,0.030304504716323594,0.2196954952836764,7.633333333333334,5.5,0.0,26.0
knapsack01_n20_cap114_i009,knapsack01,bin,2000,0.8000000000000007,"GA(pop=100,pc=0.9,pm=0.02)",GA,12,30,0.4,0.40625,0.26562297632331866,0.5468770236766813,2.066666666666667,1.0,0.0,13.0
