instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
0,sphere,cont,400,BA,BA,796014816,27.7825893089669
0,sphere,cont,400,BA,BA,796014817,49.070176414391646
0,sphere,cont,400,BA,BA,796014818,46.38448878699087
0,sphere,cont,400,BA,BA,796014819,42.44445326627556
0,sphere,cont,400,ALO,ALO,165014800,27.237174845591102
0,sphere,cont,400,ALO,ALO,165014801,45.172265029843125
0,sphere,cont,400,ALO,ALO,165014802,20.031525130641544
0,sphere,cont,400,ALO,ALO,165014803,48.802715864154074
0,sphere,cont,400,ALO,ALO,165014804,43.04303412263679
0,sphere,cont,400,ALO,ALO,165014805,35.25002735936341
0,sphere,cont,400,ALO,ALO,165014806,42.26995435920299
0,sphere,cont,400,ALO,ALO,165014807,41.39133643890289
0,sphere,cont,400,ALO,ALO,165014808,34.93592321231025
0,sphere,cont,400,ALO,ALO,165014809,38.76454160474056
0,sphere,cont,400,ALO,ALO,165014810,27.492905886589654
0,sphere,cont,400,ALO,ALO,165014811,37.31772705223131
0,sphere,cont,400,ALO,ALO,165014812,43.41044662112476
0,sphere,cont,400,ALO,ALO,165014813,29.458182838428204
0,sphere,cont,400,ALO,ALO,165014814,44.59484704325811
0,sphere,cont,400,ALO,ALO,165014815,26.24074002226656
0,sphere,cont,400,ALO,ALO,165014816,50.777138570626114
0,sphere,cont,400,ALO,ALO,165014817,38.15535893180457
0,sphere,cont,400,ALO,ALO,165014818,28.659440159095237
0,sphere,cont,400,ALO,ALO,165014819,45.003343837694906
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029600,0.25012765179765595
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029601,0.20576656812952446
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029602,0.4635116119932663
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029603,0.35369899771532104
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029604,0.5435213461751972
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029605,0.8447071430539026
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029606,0.27637561794045873
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029607,0.5744505966870528
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029608,0.36869598667818904
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029609,0.7918674010210548
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029610,0.7790752337985902
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029611,0.5195644340367436
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029612,0.6961353055129462
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029613,0.7528063302142703
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029614,0.5172638509346241
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029615,0.6767700759230589
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029616,0.9077809139158571
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029617,0.8526191175706758
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029618,0.27781869602654924
0,sphere,cont,800,PSO_GBEST,PSO_GBEST,23029619,0.47946531933815856
0,sphere,cont,800,ES_1P1,ES_1P1,482029600,1.0624336951906835e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029601,7.4748008604668966e-06
0,sphere,cont,800,ES_1P1,ES_1P1,482029602,7.781980296661602e-06
0,sphere,cont,800,ES_1P1,ES_1P1,482029603,3.536146626058272e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029604,2.9862463951056402e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029605,3.567116399747046e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029606,5.925034662292503e-06
0,sphere,cont,800,ES_1P1,ES_1P1,482029607,1.2830866680480001e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029608,1.8229457514211416e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029609,1.5015152823067573e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029610,5.402868569304662e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029611,3.2142584389659065e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029612,1.88998016058484e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029613,2.9573981831242478e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029614,8.20330678800727e-06
0,sphere,cont,800,ES_1P1,ES_1P1,482029615,1.7063807306135674e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029616,6.184167679358079e-06
0,sphere,cont,800,ES_1P1,ES_1P1,482029617,2.632596600635584e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029618,3.295309123888864e-05
0,sphere,cont,800,ES_1P1,ES_1P1,482029619,4.1988709533609755e-05
0,sphere,cont,800,GWO,GWO,622029600,0.029142754247995013
0,sphere,cont,800,GWO,GWO,622029601,0.002985755338243572
0,sphere,cont,800,GWO,GWO,622029602,0.00649916390211936
0,sphere,cont,800,GWO,GWO,622029603,0.01123916760553102
0,sphere,cont,800,GWO,GWO,622029604,0.0344324762598429
0,sphere,cont,800,GWO,GWO,622029605,0.040079830620972284
0,sphere,cont,800,GWO,GWO,622029606,0.1543488534178627
0,sphere,cont,800,GWO,GWO,622029607,0.035740624209774835
0,sphere,cont,800,GWO,GWO,622029608,0.017371161896827633
0,sphere,cont,800,GWO,GWO,622029609,0.006048850603667528
0,sphere,cont,800,GWO,GWO,622029610,0.02709576303504096
0,sphere,cont,800,GWO,GWO,622029611,0.011897319503258445
0,sphere,cont,800,GWO,GWO,622029612,0.03213183503731026
0,sphere,cont,800,GWO,GWO,622029613,0.11821060723639137
0,sphere,cont,800,GWO,GWO,622029614,0.05093672953363257
0,sphere,cont,800,GWO,GWO,622029615,0.07696977471971736
0,sphere,cont,800,GWO,GWO,622029616,0.0028485009347508808
0,sphere,cont,800,GWO,GWO,622029617,0.034238632151208474
0,sphere,cont,800,GWO,GWO,622029618,0.32995647766886954
0,sphere,cont,800,GWO,GWO,622029619,0.24315208311790396
0,sphere,cont,800,MFO,MFO,35029600,4.184124095515076
0,sphere,cont,800,MFO,MFO,35029601,4.911966512415589
0,sphere,cont,800,MFO,MFO,35029602,2.7258569385016167
0,sphere,cont,800,MFO,MFO,35029603,11.145790941530917
0,sphere,cont,800,MFO,MFO,35029604,3.315754977905341
0,sphere,cont,800,MFO,MFO,35029605,7.759024295730837
0,sphere,cont,800,MFO,MFO,35029606,11.909938234185278
0,sphere,cont,800,MFO,MFO,35029607,16.612060758338565
0,sphere,cont,800,MFO,MFO,35029608,2.3713274891322103
0,sphere,cont,800,MFO,MFO,35029609,5.7600433295938585
0,sphere,cont,800,MFO,MFO,35029610,7.833807730835511
0,sphere,cont,800,MFO,MFO,35029611,8.738562827336816
0,sphere,cont,800,MFO,MFO,35029612,7.908095595771813
0,sphere,cont,800,MFO,MFO,35029613,4.116823753680335
0,sphere,cont,800,MFO,MFO,35029614,3.115022889263573
0,sphere,cont,800,MFO,MFO,35029615,3.352475454300005
0,sphere,cont,800,MFO,MFO,35029616,7.131094536712754
0,sphere,cont,800,MFO,MFO,35029617,10.841329202210137
0,sphere,cont,800,MFO,MFO,35029618,4.09507317536085
