domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Rosenbrock,6,ES_1P1,300,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.8962973617131365,5.460545611091685,2.9036202433516793,14.21937875225224
cont,Rosenbrock,6,ES_1P1,300,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.8962973617131365,5.460545611091685,2.9036202433516793,14.21937875225224
cont,Rosenbrock,6,ES_1P1,300,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.8962973617131365,5.460545611091685,2.9036202433516793,14.21937875225224
cont,Rosenbrock,6,ES_1P1,500,easy,1,30,0.0625,0.011585315861443594,0.14409039131834475,2.778555122275134,2.7754005817741225,0.0617521650670689,4.695002903699363
cont,Rosenbrock,6,ES_1P1,500,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.778555122275134,2.7754005817741225,0.0617521650670689,4.695002903699363
cont,Rosenbrock,6,ES_1P1,500,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.778555122275134,2.7754005817741225,0.0617521650670689,4.695002903699363
cont,Rosenbrock,6,ES_1P1,800,easy,1,30,0.0625,0.011585315861443594,0.14409039131834475,1.9332631846274786,1.7507737497540656,0.04408073845801419,4.15500741106238
cont,Rosenbrock,6,ES_1P1,800,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.9332631846274786,1.7507737497540656,0.04408073845801419,4.15500741106238
cont,Rosenbrock,6,ES_1P1,800,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.9332631846274786,1.7507737497540656,0.04408073845801419,4.15500741106238
cont,Rosenbrock,6,ES_1P1,1000,easy,1,30,0.0625,0.011585315861443594,0.14409039131834475,2.199433655414731,1.782508324191709,0.02429360142614951,4.802892406561953
cont,Rosenbrock,6,ES_1P1,1000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.199433655414731,1.782508324191709,0.02429360142614951,4.802892406561953
cont,Rosenbrock,6,ES_1P1,1000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.199433655414731,1.782508324191709,0.02429360142614951,4.802892406561953
cont,Rosenbrock,6,ES_1P1,1500,easy,2,30,0.09375,0.02690011969114915,0.18946446742553866,1.2100536215595616,0.6788537209131598,0.0262360865035538,4.575964445656534
cont,Rosenbrock,6,ES_1P1,1500,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.2100536215595616,0.6788537209131598,0.0262360865035538,4.575964445656534
cont,Rosenbrock,6,ES_1P1,1500,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.2100536215595616,0.6788537209131598,0.0262360865035538,4.575964445656534
cont,Rosenbrock,6,ES_1P1,2000,easy,1,30,0.0625,0.011585315861443594,0.14409039131834475,1.4206702606714814,0.6135353806532973,0.09423406432681429,4.523434896691376
cont,Rosenbrock,6,ES_1P1,2000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.4206702606714814,0.6135353806532973,0.09423406432681429,4.523434896691376
cont,Rosenbrock,6,ES_1P1,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.4206702606714814,0.6135353806532973,0.09423406432681429,4.523434896691376
cont,Rosenbrock,6,ES_1P1,3500,easy,2,30,0.09375,0.02690011969114915,0.18946446742553866,1.1114374055784468,0.26320030788117876,0.015315401881460798,4.039453931411403
cont,Rosenbrock,6,ES_1P1,3500,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.1114374055784468,0.26320030788117876,0.015315401881460798,4.039453931411403
cont,Rosenbrock,6,ES_1P1,3500,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.1114374055784468,0.26320030788117876,0.015315401881460798,4.039453931411403
cont,Rosenbrock,6,ES_1P1,5000,easy,6,30,0.21875,0.11108877125926007,0.3466525437888071,0.9304402544079492,0.1374049949120669,0.013085169727482075,4.585231870789187
cont,Rosenbrock,6,ES_1P1,5000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.9304402544079492,0.1374049949120669,0.013085169727482075,4.585231870789187
cont,Rosenbrock,6,ES_1P1,5000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.9304402544079492,0.1374049949120669,0.013085169727482075,4.585231870789187
cont,Rosenbrock,6,ES_1P1,8000,easy,22,30,0.71875,0.5823396662557391,0.8393889087436222,1.0118682850244827,0.06264544821371712,0.003618949668222265,4.590642847736834
cont,Rosenbrock,6,ES_1P1,8000,med,2,30,0.09375,0.02690011969114915,0.18946446742553866,1.0118682850244827,0.06264544821371712,0.003618949668222265,4.590642847736834
cont,Rosenbrock,6,ES_1P1,8000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.0118682850244827,0.06264544821371712,0.003618949668222265,4.590642847736834
cont,Rosenbrock,6,ES_1P1,12000,easy,25,30,0.8125,0.690356484642353,0.9121855328567512,0.6767881256360705,0.026922122908553878,0.0015234194819073333,3.9491453373653957
cont,Rosenbrock,6,ES_1P1,12000,med,1,30,0.0625,0.011585315861443594,0.14409039131834475,0.6767881256360705,0.026922122908553878,0.0015234194819073333,3.9491453373653957
cont,Rosenbrock,6,ES_1P1,12000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.6767881256360705,0.026922122908553878,0.0015234194819073333,3.9491453373653957
cont,Rosenbrock,6,ES_1P1,15000,easy,21,30,0.6875,0.5480955827806314,0.8133783644295347,1.0740148071587734,0.014696170789356748,0.003301695888806631,4.2329133646841175
cont,Rosenbrock,6,ES_1P1,15000,med,3,30,0.125,0.04530017302264189,0.23150297514336832,1.0740148071587734,0.014696170789356748,0.003301695888806631,4.2329133646841175
cont,Rosenbrock,6,ES_1P1,15000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.0740148071587734,0.014696170789356748,0.003301695888806631,4.2329133646841175
