instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
0,sphere,cont,800,ALO,ALO,817029600,31.36821061934326
0,sphere,cont,800,ALO,ALO,817029601,27.80760727734596
0,sphere,cont,800,ALO,ALO,817029602,45.603320099923366
0,sphere,cont,800,ALO,ALO,817029603,44.188765423637165
0,sphere,cont,800,ALO,ALO,817029604,35.401076084016395
0,sphere,cont,800,ALO,ALO,817029605,31.0261168167539
0,sphere,cont,800,ALO,ALO,817029606,28.233488289753073
0,sphere,cont,800,ALO,ALO,817029607,52.88287209970115
0,sphere,cont,800,ALO,ALO,817029608,54.930720830977435
0,sphere,cont,800,ALO,ALO,817029609,41.424777442639744
0,sphere,cont,1000,GWO,GWO,661037000,0.043608749549702217
0,sphere,cont,1000,GWO,GWO,661037001,0.024064266096152427
0,sphere,cont,1000,GWO,GWO,661037002,0.028347817625435028
0,sphere,cont,1000,GWO,GWO,661037003,0.05928580495910152
0,sphere,cont,1000,GWO,GWO,661037004,0.021838387864978406
0,sphere,cont,1000,GWO,GWO,661037005,0.03339980241247372
0,sphere,cont,1000,GWO,GWO,661037006,0.013928861369109103
0,sphere,cont,1000,GWO,GWO,661037007,0.8155478161840289
0,sphere,cont,1000,GWO,GWO,661037008,0.03134530207693237
0,sphere,cont,1000,GWO,GWO,661037009,0.009270481464148267
0,sphere,cont,1000,MFO,MFO,185037000,13.282643646879208
0,sphere,cont,1000,MFO,MFO,185037001,9.564148231778194
0,sphere,cont,1000,MFO,MFO,185037002,8.920861192001803
0,sphere,cont,1000,MFO,MFO,185037003,10.812252043890346
0,sphere,cont,1000,MFO,MFO,185037004,17.772828259048197
0,sphere,cont,1000,MFO,MFO,185037005,6.894547795877084
0,sphere,cont,1000,MFO,MFO,185037006,5.145409169854077
0,sphere,cont,1000,MFO,MFO,185037007,21.440882460587186
0,sphere,cont,1000,MFO,MFO,185037008,10.041422596009124
0,sphere,cont,1000,MFO,MFO,185037009,11.72290043467508
0,sphere,cont,1000,WOA,WOA,218037000,1.6852799816151987
0,sphere,cont,1000,WOA,WOA,218037001,0.02418757993904048
0,sphere,cont,1000,WOA,WOA,218037002,0.17856222371373698
0,sphere,cont,1000,WOA,WOA,218037003,0.2173701696940164
0,sphere,cont,1000,WOA,WOA,218037004,0.5472403847873236
0,sphere,cont,1000,WOA,WOA,218037005,0.2163494982880709
0,sphere,cont,1000,WOA,WOA,218037006,0.2976300353962009
0,sphere,cont,1000,WOA,WOA,218037007,0.9593039425951632
0,sphere,cont,1000,WOA,WOA,218037008,0.6848176001797711
0,sphere,cont,1000,WOA,WOA,218037009,0.5604685773266481
0,sphere,cont,1000,FA,FA,765037000,8.188376101470926
0,sphere,cont,1000,FA,FA,765037001,7.565468521089948
0,sphere,cont,1000,FA,FA,765037002,6.234791238960292
0,sphere,cont,1000,FA,FA,765037003,7.209124746744571
0,sphere,cont,1000,FA,FA,765037004,5.925590796601108
0,sphere,cont,1000,FA,FA,765037005,3.8833782884463774
0,sphere,cont,1000,FA,FA,765037006,6.076337863500956
0,sphere,cont,1000,FA,FA,765037007,7.586880349336558
0,sphere,cont,1000,FA,FA,765037008,8.373389077365621
0,sphere,cont,1000,FA,FA,765037009,3.978100253193774
0,sphere,cont,1000,BA,BA,54037000,53.50890850554883
0,sphere,cont,1000,BA,BA,54037001,11.940028464941534
0,sphere,cont,1000,BA,BA,54037002,33.26378747428766
0,sphere,cont,1000,BA,BA,54037003,52.115545428656105
0,sphere,cont,1000,BA,BA,54037004,35.817998257655404
0,sphere,cont,1000,BA,BA,54037005,41.45268904885973
0,sphere,cont,1000,BA,BA,54037006,27.650501324790216
0,sphere,cont,1000,BA,BA,54037007,23.79471765394504
0,sphere,cont,1000,BA,BA,54037008,46.60263407916623
0,sphere,cont,1000,BA,BA,54037009,32.64148641951685
0,sphere,cont,1000,ALO,ALO,817037000,30.354590974345385
