ts_ms,domain,instance_id,budget,algo,seed,best_value,evals,meta_json
1769285065042,tsp,tsp_uniform_n80_0016,2000,2OPT,0,7.267296311815237,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285065155,tsp,tsp_uniform_n80_0016,2000,2OPT,1,7.103387219661216,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285065301,tsp,tsp_uniform_n80_0016,2000,2OPT,2,7.474684593634063,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285065422,tsp,tsp_uniform_n80_0016,2000,2OPT,3,7.415043593589443,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285065572,tsp,tsp_uniform_n80_0016,2000,2OPT,4,7.398261989573587,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285065729,tsp,tsp_uniform_n80_0016,2000,SA,0,7.262775588649872,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285065859,tsp,tsp_uniform_n80_0016,2000,SA,1,7.135545789602737,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285065990,tsp,tsp_uniform_n80_0016,2000,SA,2,8.033541494276133,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285066118,tsp,tsp_uniform_n80_0016,2000,SA,3,7.8038989246125965,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285066236,tsp,tsp_uniform_n80_0016,2000,SA,4,7.430751143072116,2000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285066363,tsp,tsp_uniform_n80_0016,2000,ILS,0,7.539654678054386,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285066475,tsp,tsp_uniform_n80_0016,2000,ILS,1,7.268805792114657,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285066607,tsp,tsp_uniform_n80_0016,2000,ILS,2,8.513178099598822,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285066726,tsp,tsp_uniform_n80_0016,2000,ILS,3,7.747760438314061,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285066832,tsp,tsp_uniform_n80_0016,2000,ILS,4,7.599309661931223,2001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285067299,tsp,tsp_uniform_n80_0016,10000,RT,0,33.14946601745204,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285067784,tsp,tsp_uniform_n80_0016,10000,RT,1,32.557220982300095,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285068267,tsp,tsp_uniform_n80_0016,10000,RT,2,32.64744827455071,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285068835,tsp,tsp_uniform_n80_0016,10000,RT,3,33.189423520479714,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285069412,tsp,tsp_uniform_n80_0016,10000,RT,4,33.40005102631852,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285070018,tsp,tsp_uniform_n80_0016,10000,2OPT,0,7.062739706047024,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285070676,tsp,tsp_uniform_n80_0016,10000,2OPT,1,7.111417009829912,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285071303,tsp,tsp_uniform_n80_0016,10000,2OPT,2,7.100955902350448,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285071877,tsp,tsp_uniform_n80_0016,10000,2OPT,3,7.315698688717491,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285072506,tsp,tsp_uniform_n80_0016,10000,2OPT,4,7.130820742874505,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285073169,tsp,tsp_uniform_n80_0016,10000,SA,0,7.093134492074585,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285073840,tsp,tsp_uniform_n80_0016,10000,SA,1,7.106507119249872,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285074464,tsp,tsp_uniform_n80_0016,10000,SA,2,6.8583142716066465,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285075141,tsp,tsp_uniform_n80_0016,10000,SA,3,7.30683291446105,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285075852,tsp,tsp_uniform_n80_0016,10000,SA,4,7.264872855808939,10000,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285076539,tsp,tsp_uniform_n80_0016,10000,ILS,0,7.372969779903961,10001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285077052,tsp,tsp_uniform_n80_0016,10000,ILS,1,7.192303119899306,10001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285077671,tsp,tsp_uniform_n80_0016,10000,ILS,2,7.203945115852834,10001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285078323,tsp,tsp_uniform_n80_0016,10000,ILS,3,8.36412356140753,10001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285078883,tsp,tsp_uniform_n80_0016,10000,ILS,4,7.3833202431329,10001,"{""kind"": ""uniform"", ""n"": 80, ""clusteriness"": 0.10752711879532595}"
1769285078976,tsp,tsp_clustered_n80_0017,2000,RT,0,36.76233018670544,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285079078,tsp,tsp_clustered_n80_0017,2000,RT,1,37.214775906402906,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285079167,tsp,tsp_clustered_n80_0017,2000,RT,2,36.03854160505321,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285079252,tsp,tsp_clustered_n80_0017,2000,RT,3,36.96274411884954,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285079343,tsp,tsp_clustered_n80_0017,2000,RT,4,38.39988323346775,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285079443,tsp,tsp_clustered_n80_0017,2000,2OPT,0,5.455299864667486,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285079570,tsp,tsp_clustered_n80_0017,2000,2OPT,1,5.343787736312393,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285079688,tsp,tsp_clustered_n80_0017,2000,2OPT,2,5.318590079461151,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285079795,tsp,tsp_clustered_n80_0017,2000,2OPT,3,5.250933060019246,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285079904,tsp,tsp_clustered_n80_0017,2000,2OPT,4,5.368756583869805,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285080015,tsp,tsp_clustered_n80_0017,2000,SA,0,5.241624021653475,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285080165,tsp,tsp_clustered_n80_0017,2000,SA,1,5.428583236219835,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285080300,tsp,tsp_clustered_n80_0017,2000,SA,2,5.354147563184487,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285080427,tsp,tsp_clustered_n80_0017,2000,SA,3,5.388020446048968,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285080551,tsp,tsp_clustered_n80_0017,2000,SA,4,5.309619898583875,2000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285080648,tsp,tsp_clustered_n80_0017,2000,ILS,0,5.543076716669054,2001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285080760,tsp,tsp_clustered_n80_0017,2000,ILS,1,5.712371019245147,2001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285080872,tsp,tsp_clustered_n80_0017,2000,ILS,2,5.768377004652663,2001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285080989,tsp,tsp_clustered_n80_0017,2000,ILS,3,5.584980289192112,2001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285081114,tsp,tsp_clustered_n80_0017,2000,ILS,4,5.698359149019241,2001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285081673,tsp,tsp_clustered_n80_0017,10000,RT,0,36.52651886498989,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285082161,tsp,tsp_clustered_n80_0017,10000,RT,1,35.40838156215198,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285082638,tsp,tsp_clustered_n80_0017,10000,RT,2,35.86934554828299,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285083083,tsp,tsp_clustered_n80_0017,10000,RT,3,34.741727628161684,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285083551,tsp,tsp_clustered_n80_0017,10000,RT,4,34.342479007117774,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285084077,tsp,tsp_clustered_n80_0017,10000,2OPT,0,5.3636645803653735,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285084648,tsp,tsp_clustered_n80_0017,10000,2OPT,1,5.310143066808414,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285085172,tsp,tsp_clustered_n80_0017,10000,2OPT,2,5.326530484269227,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285085725,tsp,tsp_clustered_n80_0017,10000,2OPT,3,5.129889445202799,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285086263,tsp,tsp_clustered_n80_0017,10000,2OPT,4,5.205271029319589,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285086852,tsp,tsp_clustered_n80_0017,10000,SA,0,5.124284094248765,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285087485,tsp,tsp_clustered_n80_0017,10000,SA,1,5.196896508534683,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285088121,tsp,tsp_clustered_n80_0017,10000,SA,2,5.221233577995192,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285088770,tsp,tsp_clustered_n80_0017,10000,SA,3,5.141135709885204,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285089352,tsp,tsp_clustered_n80_0017,10000,SA,4,5.391687677778687,10000,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285090019,tsp,tsp_clustered_n80_0017,10000,ILS,0,5.2578440567396285,10001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285090577,tsp,tsp_clustered_n80_0017,10000,ILS,1,5.384839261397374,10001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285091110,tsp,tsp_clustered_n80_0017,10000,ILS,2,5.498769338917677,10001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285091647,tsp,tsp_clustered_n80_0017,10000,ILS,3,5.371628510372708,10001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285092169,tsp,tsp_clustered_n80_0017,10000,ILS,4,5.364205415476601,10001,"{""kind"": ""clustered"", ""n"": 80, ""clusteriness"": 0.0534871537737633}"
1769285092262,tsp,tsp_uniform_n20_0018,2000,RT,0,6.754556324110314,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285092343,tsp,tsp_uniform_n20_0018,2000,RT,1,6.3647432654812786,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285092422,tsp,tsp_uniform_n20_0018,2000,RT,2,6.7504561003700605,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285092504,tsp,tsp_uniform_n20_0018,2000,RT,3,6.654729001691877,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285092597,tsp,tsp_uniform_n20_0018,2000,RT,4,6.5688083894161045,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285092692,tsp,tsp_uniform_n20_0018,2000,2OPT,0,3.4618716520140334,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285092841,tsp,tsp_uniform_n20_0018,2000,2OPT,1,3.5586381581843693,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285092981,tsp,tsp_uniform_n20_0018,2000,2OPT,2,3.4516177399015957,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285093089,tsp,tsp_uniform_n20_0018,2000,2OPT,3,3.4516177399015957,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285093185,tsp,tsp_uniform_n20_0018,2000,2OPT,4,3.5920680002398946,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285093317,tsp,tsp_uniform_n20_0018,2000,SA,0,3.4516177399015957,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285093446,tsp,tsp_uniform_n20_0018,2000,SA,1,3.4618716520140334,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285093585,tsp,tsp_uniform_n20_0018,2000,SA,2,3.566706616279121,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285093706,tsp,tsp_uniform_n20_0018,2000,SA,3,3.520471448786783,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285093817,tsp,tsp_uniform_n20_0018,2000,SA,4,3.659654819337458,2000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285093912,tsp,tsp_uniform_n20_0018,2000,ILS,0,3.658332328243182,2001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285094007,tsp,tsp_uniform_n20_0018,2000,ILS,1,3.4618716520140334,2001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285094115,tsp,tsp_uniform_n20_0018,2000,ILS,2,3.501143088901812,2001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285094223,tsp,tsp_uniform_n20_0018,2000,ILS,3,3.497629254080814,2001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285094326,tsp,tsp_uniform_n20_0018,2000,ILS,4,3.4516177399015957,2001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285094815,tsp,tsp_uniform_n20_0018,10000,RT,0,6.048772835338213,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285095277,tsp,tsp_uniform_n20_0018,10000,RT,1,6.117669202833412,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285095715,tsp,tsp_uniform_n20_0018,10000,RT,2,6.081278209442026,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285096117,tsp,tsp_uniform_n20_0018,10000,RT,3,6.158041886469381,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285096568,tsp,tsp_uniform_n20_0018,10000,RT,4,5.794473922763568,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285097083,tsp,tsp_uniform_n20_0018,10000,2OPT,0,3.4516177399015957,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285097674,tsp,tsp_uniform_n20_0018,10000,2OPT,1,3.4516177399015957,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285098264,tsp,tsp_uniform_n20_0018,10000,2OPT,2,3.4516177399015957,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285098953,tsp,tsp_uniform_n20_0018,10000,2OPT,3,3.4516177399015957,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285099510,tsp,tsp_uniform_n20_0018,10000,2OPT,4,3.4516177399015957,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285100199,tsp,tsp_uniform_n20_0018,10000,SA,0,3.520471448786783,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285100840,tsp,tsp_uniform_n20_0018,10000,SA,1,3.4618716520140334,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285101479,tsp,tsp_uniform_n20_0018,10000,SA,2,3.520471448786783,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285102131,tsp,tsp_uniform_n20_0018,10000,SA,3,3.592068000239894,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285102778,tsp,tsp_uniform_n20_0018,10000,SA,4,3.6335596899203333,10000,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285103304,tsp,tsp_uniform_n20_0018,10000,ILS,0,3.4618716520140334,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285103867,tsp,tsp_uniform_n20_0018,10000,ILS,1,3.4618716520140334,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285104410,tsp,tsp_uniform_n20_0018,10000,ILS,2,3.4516177399015957,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285104980,tsp,tsp_uniform_n20_0018,10000,ILS,3,3.4516177399015957,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285105528,tsp,tsp_uniform_n20_0018,10000,ILS,4,3.4516177399015957,10001,"{""kind"": ""uniform"", ""n"": 20, ""clusteriness"": 0.24487892747502166}"
1769285105651,tsp,tsp_clustered_n20_0019,2000,RT,0,2.187110087132484,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285105754,tsp,tsp_clustered_n20_0019,2000,RT,1,2.1913172214455665,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285105843,tsp,tsp_clustered_n20_0019,2000,RT,2,2.1992550133430577,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285105925,tsp,tsp_clustered_n20_0019,2000,RT,3,2.1442961807227654,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285106023,tsp,tsp_clustered_n20_0019,2000,RT,4,2.0959644847377183,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285106128,tsp,tsp_clustered_n20_0019,2000,2OPT,0,1.1150006634228626,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285106231,tsp,tsp_clustered_n20_0019,2000,2OPT,1,1.116380098162004,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285106338,tsp,tsp_clustered_n20_0019,2000,2OPT,2,1.116380098162004,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285106437,tsp,tsp_clustered_n20_0019,2000,2OPT,3,1.1150006634228626,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285106545,tsp,tsp_clustered_n20_0019,2000,2OPT,4,1.1150006634228626,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285106709,tsp,tsp_clustered_n20_0019,2000,SA,0,1.116380098162004,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285106842,tsp,tsp_clustered_n20_0019,2000,SA,1,1.116380098162004,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285106958,tsp,tsp_clustered_n20_0019,2000,SA,2,1.1150006634228626,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285107076,tsp,tsp_clustered_n20_0019,2000,SA,3,1.1150006634228626,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285107193,tsp,tsp_clustered_n20_0019,2000,SA,4,1.1150006634228626,2000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285107294,tsp,tsp_clustered_n20_0019,2000,ILS,0,1.1150006634228626,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285107399,tsp,tsp_clustered_n20_0019,2000,ILS,1,1.116380098162004,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285107529,tsp,tsp_clustered_n20_0019,2000,ILS,2,1.1163800981620042,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285107682,tsp,tsp_clustered_n20_0019,2000,ILS,3,1.1150006634228629,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285107795,tsp,tsp_clustered_n20_0019,2000,ILS,4,1.116380098162004,2001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285108219,tsp,tsp_clustered_n20_0019,10000,RT,0,2.0468672136335564,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285108694,tsp,tsp_clustered_n20_0019,10000,RT,1,2.049554501061083,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285109189,tsp,tsp_clustered_n20_0019,10000,RT,2,2.0283298551018665,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285109648,tsp,tsp_clustered_n20_0019,10000,RT,3,1.9499647532546613,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285110193,tsp,tsp_clustered_n20_0019,10000,RT,4,2.083510623796392,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285110786,tsp,tsp_clustered_n20_0019,10000,2OPT,0,1.1150006634228626,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285111333,tsp,tsp_clustered_n20_0019,10000,2OPT,1,1.1150006634228626,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285111925,tsp,tsp_clustered_n20_0019,10000,2OPT,2,1.116380098162004,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285112460,tsp,tsp_clustered_n20_0019,10000,2OPT,3,1.1150006634228626,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285113048,tsp,tsp_clustered_n20_0019,10000,2OPT,4,1.1150006634228626,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285113744,tsp,tsp_clustered_n20_0019,10000,SA,0,1.1150006634228626,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285114367,tsp,tsp_clustered_n20_0019,10000,SA,1,1.1150006634228626,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285114985,tsp,tsp_clustered_n20_0019,10000,SA,2,1.1150006634228626,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285115600,tsp,tsp_clustered_n20_0019,10000,SA,3,1.1150006634228626,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285116248,tsp,tsp_clustered_n20_0019,10000,SA,4,1.116380098162004,10000,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285116830,tsp,tsp_clustered_n20_0019,10000,ILS,0,1.1150006634228629,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285117345,tsp,tsp_clustered_n20_0019,10000,ILS,1,1.116380098162004,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285117924,tsp,tsp_clustered_n20_0019,10000,ILS,2,1.1150006634228626,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285118505,tsp,tsp_clustered_n20_0019,10000,ILS,3,1.116380098162004,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285119119,tsp,tsp_clustered_n20_0019,10000,ILS,4,1.1150006634228629,10001,"{""kind"": ""clustered"", ""n"": 20, ""clusteriness"": 0.2445496938427366}"
1769285119224,tsp,tsp_uniform_n40_0020,2000,RT,0,16.163590182233367,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.16477387473514912}"
1769285119312,tsp,tsp_uniform_n40_0020,2000,RT,1,15.54400537438591,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.16477387473514912}"
1769285119408,tsp,tsp_uniform_n40_0020,2000,RT,2,16.570578525926848,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.16477387473514912}"
1769285119541,tsp,tsp_uniform_n40_0020,2000,RT,3,16.15859818767695,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.16477387473514912}"
1769285119676,tsp,tsp_uniform_n40_0020,2000,RT,4,15.852728180222877,2000,"{""kind"": ""uniform"", ""n"": 40, ""clusteriness"": 0.16477387473514912}"
