domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Sphere,10,FA,10000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,11.250365325713027,11.290754151177985,5.352263806773386,15.626502959429796
cont,Sphere,10,FA,10000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,11.250365325713027,11.290754151177985,5.352263806773386,15.626502959429796
cont,Sphere,10,GWO,2000,easy,16,30,0.53125,0.3869822549447333,0.6732606351024929,0.21911547084067975,0.08099638244411539,0.0014560603820013111,1.3842700735820315
cont,Sphere,10,GWO,2000,med,9,30,0.3125,0.18662163557046532,0.4519044172193684,0.21911547084067975,0.08099638244411539,0.0014560603820013111,1.3842700735820315
cont,Sphere,10,GWO,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.21911547084067975,0.08099638244411539,0.0014560603820013111,1.3842700735820315
cont,Sphere,10,GWO,5000,easy,16,30,0.53125,0.3869822549447333,0.6732606351024929,0.14298321918011103,0.04566339501962629,0.00019408630993869108,0.7127899440535012
cont,Sphere,10,GWO,5000,med,15,30,0.5,0.3565721369616578,0.6434278630383421,0.14298321918011103,0.04566339501962629,0.00019408630993869108,0.7127899440535012
cont,Sphere,10,GWO,5000,hard,9,30,0.3125,0.18662163557046532,0.4519044172193684,0.14298321918011103,0.04566339501962629,0.00019408630993869108,0.7127899440535012
cont,Sphere,10,GWO,8000,easy,3,30,0.125,0.04530017302264189,0.23150297514336832,0.33484234511218797,0.16700761217901844,0.00035775284237617714,1.887443733573435
cont,Sphere,10,GWO,8000,med,3,30,0.125,0.04530017302264189,0.23150297514336832,0.33484234511218797,0.16700761217901844,0.00035775284237617714,1.887443733573435
cont,Sphere,10,GWO,8000,hard,3,30,0.125,0.04530017302264189,0.23150297514336832,0.33484234511218797,0.16700761217901844,0.00035775284237617714,1.887443733573435
cont,Sphere,10,GWO,10000,easy,4,30,0.15625,0.06578047054601774,0.2713711815575147,0.41964375510132246,0.1633785036360014,5.4422160817137454e-05,2.3428641738957485
cont,Sphere,10,GWO,10000,med,4,30,0.15625,0.06578047054601774,0.2713711815575147,0.41964375510132246,0.1633785036360014,5.4422160817137454e-05,2.3428641738957485
cont,Sphere,10,GWO,10000,hard,4,30,0.15625,0.06578047054601774,0.2713711815575147,0.41964375510132246,0.1633785036360014,5.4422160817137454e-05,2.3428641738957485
cont,Sphere,10,MFO,2000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.256396768245316,4.534297245756022,0.464400759567914,16.909715858497286
cont,Sphere,10,MFO,2000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.256396768245316,4.534297245756022,0.464400759567914,16.909715858497286
cont,Sphere,10,MFO,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.256396768245316,4.534297245756022,0.464400759567914,16.909715858497286
cont,Sphere,10,MFO,5000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,3.329482711883013,2.657687671383611,0.5587622733231816,8.45623791836392
cont,Sphere,10,MFO,5000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,3.329482711883013,2.657687671383611,0.5587622733231816,8.45623791836392
cont,Sphere,10,MFO,5000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,3.329482711883013,2.657687671383611,0.5587622733231816,8.45623791836392
cont,Sphere,10,MFO,8000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.3865427887334083,2.2171037270407563,0.10496361010469867,5.755110816214854
cont,Sphere,10,MFO,8000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.3865427887334083,2.2171037270407563,0.10496361010469867,5.755110816214854
cont,Sphere,10,MFO,8000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.3865427887334083,2.2171037270407563,0.10496361010469867,5.755110816214854
cont,Sphere,10,MFO,10000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.9562632561840105,1.3684058660573164,0.25950628436673845,8.443873439614489
cont,Sphere,10,MFO,10000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.9562632561840105,1.3684058660573164,0.25950628436673845,8.443873439614489
cont,Sphere,10,MFO,10000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.9562632561840105,1.3684058660573164,0.25950628436673845,8.443873439614489
cont,Sphere,10,PSO_GBEST,2000,easy,30,30,0.96875,0.9078859400526763,0.998346745733359,0.0036111240624020296,0.0032210746817067986,0.0009087361915321443,0.010477148054040831
cont,Sphere,10,PSO_GBEST,2000,med,29,30,0.9375,0.8559096086816552,0.9884146841385564,0.0036111240624020296,0.0032210746817067986,0.0009087361915321443,0.010477148054040831
