domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Ackley,17.0,FA,15000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.190846774426692,5.214622506106837,4.276389954279544,6.1196769264653135
cont,Ackley,17.0,GWO,2000.0,easy,3.0,30.0,0.125,0.04530017302264189,0.23150297514336832,0.7917941767892446,0.7310962238767122,0.083078870118872,2.3926501771253723
cont,Ackley,17.0,GWO,2000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.7917941767892446,0.7310962238767122,0.083078870118872,2.3926501771253723
cont,Ackley,17.0,GWO,2000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.7917941767892446,0.7310962238767122,0.083078870118872,2.3926501771253723
cont,Ackley,17.0,GWO,5000.0,easy,9.0,30.0,0.3125,0.18662163557046532,0.4519044172193684,0.7151369058053642,0.7248147083612229,0.0286738058808251,2.3542672670424207
cont,Ackley,17.0,GWO,5000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.7151369058053642,0.7248147083612229,0.0286738058808251,2.3542672670424207
cont,Ackley,17.0,GWO,5000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.7151369058053642,0.7248147083612229,0.0286738058808251,2.3542672670424207
cont,Ackley,17.0,GWO,8000.0,easy,8.0,30.0,0.28125,0.16061109125637793,0.4176603337442609,0.7631621750756042,0.7697996841577806,0.0228688959165777,1.90118517628082
cont,Ackley,17.0,GWO,8000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.7631621750756042,0.7697996841577806,0.0228688959165777,1.90118517628082
cont,Ackley,17.0,GWO,8000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.7631621750756042,0.7697996841577806,0.0228688959165777,1.90118517628082
cont,Ackley,17.0,GWO,10000.0,easy,5.0,30.0,0.1875,0.08781446714324878,0.30964351535764695,0.8654776528534524,0.854809518562162,0.0194028748387755,1.9384248968599889
cont,Ackley,17.0,GWO,10000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.8654776528534524,0.854809518562162,0.0194028748387755,1.9384248968599889
cont,Ackley,17.0,GWO,10000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.8654776528534524,0.854809518562162,0.0194028748387755,1.9384248968599889
cont,Ackley,17.0,GWO,12000.0,easy,6.0,30.0,0.21875,0.11108877125926007,0.3466525437888071,0.7997251514449748,0.853518207562479,0.0126195592092774,1.5246227098129954
cont,Ackley,17.0,GWO,12000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.7997251514449748,0.853518207562479,0.0126195592092774,1.5246227098129954
cont,Ackley,17.0,GWO,12000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.7997251514449748,0.853518207562479,0.0126195592092774,1.5246227098129954
cont,Ackley,17.0,GWO,15000.0,easy,4.0,30.0,0.15625,0.06578047054601774,0.2713711815575147,1.0235421279401915,1.1851523230954784,0.0082186106634378,1.872769932330503
cont,Ackley,17.0,GWO,15000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,1.0235421279401915,1.1851523230954784,0.0082186106634378,1.872769932330503
cont,Ackley,17.0,GWO,15000.0,med,1.0,30.0,0.0625,0.011585315861443594,0.14409039131834475,1.0235421279401915,1.1851523230954784,0.0082186106634378,1.872769932330503
cont,Ackley,17.0,MFO,2000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.059681841197315,3.9596941962427294,2.522035327781101,5.782289054194735
cont,Ackley,17.0,MFO,2000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.059681841197315,3.9596941962427294,2.522035327781101,5.782289054194735
cont,Ackley,17.0,MFO,2000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.059681841197315,3.9596941962427294,2.522035327781101,5.782289054194735
cont,Ackley,17.0,MFO,5000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.559913238722929,3.426343242703745,2.006882240281119,6.224790942524901
cont,Ackley,17.0,MFO,5000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.559913238722929,3.426343242703745,2.006882240281119,6.224790942524901
cont,Ackley,17.0,MFO,5000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.559913238722929,3.426343242703745,2.006882240281119,6.224790942524901
cont,Ackley,17.0,MFO,8000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.6793358132828673,3.5773467114572584,1.488396495002672,6.049913875246002
cont,Ackley,17.0,MFO,8000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.6793358132828673,3.5773467114572584,1.488396495002672,6.049913875246002
cont,Ackley,17.0,MFO,8000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.6793358132828673,3.5773467114572584,1.488396495002672,6.049913875246002
cont,Ackley,17.0,MFO,10000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.5760639227895314,3.5811009920034462,2.2294448263235265,4.779441779071242
cont,Ackley,17.0,MFO,10000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.5760639227895314,3.5811009920034462,2.2294448263235265,4.779441779071242
cont,Ackley,17.0,MFO,10000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.5760639227895314,3.5811009920034462,2.2294448263235265,4.779441779071242
cont,Ackley,17.0,MFO,12000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.651187386210757,3.7401774743761593,1.784984848665808,5.233001920545291
cont,Ackley,17.0,MFO,12000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.651187386210757,3.7401774743761593,1.784984848665808,5.233001920545291
cont,Ackley,17.0,MFO,12000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.651187386210757,3.7401774743761593,1.784984848665808,5.233001920545291
cont,Ackley,17.0,MFO,15000.0,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.5930515008032278,3.382187159457527,2.1490361970988947,5.349753845923416
