domain,problem,instance_id,lambda,algo_variant,budget,rep,seed,evals,best
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,500,1,87290371000000,500,0.00024217378325445133
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,500,2,87618052000000,500,0.00022686420104729547
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,500,3,87945733000000,500,0.0004450224173135656
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,500,4,88273414000000,500,0.0004054587024969391
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,500,5,88601095000000,500,0.0004092421585379122
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,500,6,88928776000000,500,0.0001004184963113653
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,500,7,89256457000000,500,0.00088107316514922
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,500,8,89584138000000,500,0.0005440428283262714
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,500,9,89911819000000,500,0.00048610912012605817
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,0,88732165000000,800,5.283120376719321e-07
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,1,89059846000000,800,8.816681840416526e-07
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,2,89387527000000,800,1.611304416076838e-06
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,3,89715208000000,800,3.2662861393148834e-06
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,4,90042889000000,800,7.252406096350286e-07
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,5,90370570000000,800,3.108875768162012e-06
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,6,90698251000000,800,8.046703512132827e-07
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,7,91025932000000,800,4.792382824506158e-07
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,8,91353613000000,800,2.484478760766054e-06
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,800,9,91681294000000,800,8.968163767033665e-07
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,0,218110510000000,1000,5.248754335945585e-08
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,1,218438191000000,1000,8.640979431427872e-09
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,2,218765872000000,1000,3.896478277257032e-08
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,3,219093553000000,1000,2.3374782790839206e-08
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,4,219421234000000,1000,1.5442768709902932e-08
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,5,219748915000000,1000,7.805526844920664e-09
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,6,220076596000000,1000,9.548870231383658e-08
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,7,220404277000000,1000,3.19060896780663e-07
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,8,220731958000000,1000,2.7461684344064684e-08
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,1000,9,221059639000000,1000,2.2509858649664042e-08
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,0,218765871000000,2000,3.3268096674225274e-16
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,1,219093552000000,2000,4.2037219160375793e-17
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,2,219421233000000,2000,2.0861041902155425e-16
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,3,219748914000000,2000,1.2528920757153256e-16
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,4,220076595000000,2000,4.866963277838342e-16
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,5,220404276000000,2000,3.2139625278736925e-16
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,6,220731957000000,2000,2.2841422193422765e-16
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,7,221059638000000,2000,1.4794306776017363e-16
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,8,221387319000000,2000,7.793793329653419e-16
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,2000,9,221715000000000,2000,7.446752556066822e-17
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,0,220731954000000,5000,9.338703789627632e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,1,221059635000000,5000,6.507864116574982e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,2,221387316000000,5000,7.383474687006554e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,3,221714997000000,5000,1.3432411119954733e-25
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,4,222042678000000,5000,6.146192303964983e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,5,222370359000000,5000,8.654344131655333e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,6,222698040000000,5000,1.1008320430208006e-25
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,7,223025721000000,5000,9.911766840009573e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,8,223353402000000,5000,1.555230126608317e-25
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,5000,9,223681083000000,5000,9.655457659095196e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,0,648747614000000,10000,6.401073512948205e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,1,649075295000000,10000,5.758522438176304e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,2,649402976000000,10000,5.802087455450517e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,3,649730657000000,10000,6.887705001342975e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,4,650058338000000,10000,9.204392928479622e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,5,650386019000000,10000,7.26166235864657e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,6,650713700000000,10000,5.0942635576726524e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,7,651041381000000,10000,8.164992836043004e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,8,651369062000000,10000,7.739062843628853e-26
cont,Interp_Sphere_Rastrigin_lam0.00,1,0.0,ES_1P1,10000,9,651696743000000,10000,3.952744249239156e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,0,464278261000000,300,0.13483844141896134
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,1,464605942000000,300,0.22979023856790717
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,2,464933623000000,300,0.2912922407009949
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,3,465261304000000,300,0.13919847524594756
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,4,465588985000000,300,0.2009261258572654
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,5,465916666000000,300,0.24262551303563482
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,6,466244347000000,300,0.5050249765588279
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,7,466572028000000,300,0.23315065347280806
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,8,466899709000000,300,0.49612923287628236
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,300,9,467227390000000,300,0.5387020727929304
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,0,465457911000000,480,0.15529634581791255
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,1,465785592000000,480,0.10915072492998479
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,2,466113273000000,480,0.27036393785417223
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,3,466440954000000,480,0.1898812324562801
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,4,466768635000000,480,0.08708943021854157
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,5,467096316000000,480,0.06135518129501781
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,6,467423997000000,480,0.1598245165768918
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,7,467751678000000,480,0.05173559789267192
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,8,468079359000000,480,0.12678330651483055
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,500,9,468407040000000,480,0.0988277823983365
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,0,467227386000000,780,0.029333260855284482
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,1,467555067000000,780,0.021587295449695256
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,2,467882748000000,780,0.07199494928639645
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,3,468210429000000,780,0.010644404066753724
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,4,468538110000000,780,0.02561844050018588
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,5,468865791000000,780,0.02137001136463408
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,6,469193472000000,780,0.036517988081975344
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,7,469521153000000,780,0.009185423860162223
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,8,469848834000000,780,0.05843358785645763
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,800,9,470176515000000,780,0.03331750844682039
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,0,940200739000000,990,0.010021769678112585
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,1,940528420000000,990,0.008061034264332603
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,2,940856101000000,990,0.02145166372305473
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,3,941183782000000,990,0.007797079591428
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,4,941511463000000,990,0.008878884586388983
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,5,941839144000000,990,0.00947998278449533
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,6,942166825000000,990,0.01052667417080737
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,7,942494506000000,990,0.34842643962193154
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,8,942822187000000,990,0.0037654874464733493
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,1000,9,943149868000000,990,0.35771496452213214
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,0,940856100000000,1980,0.0011141796020765612
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,1,941183781000000,1980,0.000144485522000122
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,2,941511462000000,1980,0.0002257434597338658
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,3,941839143000000,1980,0.0002932471181333739
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,4,942166824000000,1980,7.59470715619879e-05
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,5,942494505000000,1980,0.0001444304705898178
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,6,942822186000000,1980,0.00020413272917702585
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,7,943149867000000,1980,0.00013513994088200468
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,8,943477548000000,1980,0.00013109196875025632
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,2000,9,943805229000000,1980,7.720743700202472e-05
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,0,942822183000000,4980,2.425286256648171e-10
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,1,943149864000000,4980,1.3008754448300754e-08
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,2,943477545000000,4980,6.708079629274364e-10
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,3,943805226000000,4980,4.248099193700043e-10
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,4,944132907000000,4980,3.503337921028664e-10
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,5,944460588000000,4980,3.767513873683461e-09
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,6,944788269000000,4980,6.988662393345615e-10
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,7,945115950000000,4980,7.502814201276451e-10
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,8,945443631000000,4980,7.861109901141184e-09
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,5000,9,945771312000000,4980,1.0771039084741305e-09
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,0,420448595000000,9990,6.294697590620941e-18
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,1,420776276000000,9990,0.345298260415875
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,2,421103957000000,9990,1.1309739681069555e-17
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,3,421431638000000,9990,1.5724667821061673e-18
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,4,421759319000000,9990,1.5556077179819394e-19
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,5,422087000000000,9990,1.3534903927170753e-18
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,6,422414681000000,9990,5.161400821106314e-19
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,7,422742362000000,9990,2.1674576343503466e-18
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,8,423070043000000,9990,3.5392286989857274e-17
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,PSO_GBEST,10000,9,423397724000000,9990,6.449326832281976e-19
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,0,86503937000000,300,0.02417882357359557
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,1,86831618000000,300,0.014248228867542314
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,2,87159299000000,300,0.01583292379967352
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,3,87486980000000,300,0.010893925945250127
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,4,87814661000000,300,0.010324489731918048
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,5,88142342000000,300,0.011915255191913882
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,6,88470023000000,300,0.010124410754113378
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,7,88797704000000,300,0.012724534273759854
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,8,89125385000000,300,0.023083806711710227
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,300,9,89453066000000,300,0.009984625216063454
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,0,87683587000000,500,0.0001290321166809458
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,1,88011268000000,500,0.0006258895664549824
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,2,88338949000000,500,0.00017821282736732794
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,3,88666630000000,500,0.00045647215095154134
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,4,88994311000000,500,0.00035753356253416014
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,5,89321992000000,500,0.0004387811053768828
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,6,89649673000000,500,0.0003162929369476734
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,7,89977354000000,500,0.00018464867800915393
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,8,90305035000000,500,0.0003236252238318452
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,500,9,90632716000000,500,0.00026542692593551563
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,0,89453062000000,800,1.1300938922277873e-06
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,1,89780743000000,800,9.428350001941891e-07
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,2,90108424000000,800,9.319667442391746e-07
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,3,90436105000000,800,1.3593083279336002e-06
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,4,90763786000000,800,3.5948940507044365e-06
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,5,91091467000000,800,8.682507638112004e-07
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,6,91419148000000,800,2.0560604558634547e-06
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,7,91746829000000,800,1.071268207515178e-06
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,8,92074510000000,800,5.761075406772257e-07
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,800,9,92402191000000,800,2.314679459625785e-06
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,0,218896943000000,1000,1.2652387461982968e-08
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,1,219224624000000,1000,3.949930395396614e-08
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,2,219552305000000,1000,6.145541634817872e-08
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,3,219879986000000,1000,1.0929077266890777e-08
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,4,220207667000000,1000,5.6839045920341126e-09
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,5,220535348000000,1000,3.8865501664736967e-08
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,6,220863029000000,1000,1.1630640017573173e-07
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,7,221190710000000,1000,5.9198906389761744e-08
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,8,221518391000000,1000,2.4012555552057894e-08
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,1000,9,221846072000000,1000,8.137996176619753e-09
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,0,219552304000000,2000,4.1639976007505694e-17
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,1,219879985000000,2000,1.3415928969180834e-16
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,2,220207666000000,2000,1.1545313251299376e-15
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,3,220535347000000,2000,3.210624392814278e-17
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,4,220863028000000,2000,4.974701357264822e-17
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,5,221190709000000,2000,7.959050514394095e-17
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,6,221518390000000,2000,7.820278905248912e-17
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,7,221846071000000,2000,1.096504752179012e-16
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,8,222173752000000,2000,3.1292212026568054e-16
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,2000,9,222501433000000,2000,4.264137976791748e-17
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,0,221518387000000,5000,9.919392295064096e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,1,221846068000000,5000,1.0900895208147886e-25
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,2,222173749000000,5000,1.020610003807044e-25
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,3,222501430000000,5000,8.804530862953276e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,4,222829111000000,5000,1.2281885207564006e-25
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,5,223156792000000,5000,7.255703470608921e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,6,223484473000000,5000,6.536219094234151e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,7,223812154000000,5000,8.293287328126021e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,8,224139835000000,5000,9.328878974886129e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,5000,9,224467516000000,5000,9.404385792996214e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,0,649599583000000,10000,7.216784725243309e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,1,649927264000000,10000,8.401842890519086e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,2,650254945000000,10000,7.928297059849507e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,3,650582626000000,10000,5.994271921086811e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,4,650910307000000,10000,8.70321270473798e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,5,651237988000000,10000,6.035680417905121e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,6,651565669000000,10000,8.687597389320591e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,7,651893350000000,10000,6.945064174224797e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,8,652221031000000,10000,6.981824666889691e-26
cont,Interp_Sphere_Rastrigin_lam0.00,2,0.0,ES_1P1,10000,9,652548712000000,10000,6.054614680259019e-26
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,0,464999158000000,300,0.23735529138988049
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,1,465326839000000,300,0.18190365665956162
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,2,465654520000000,300,0.2227543503287948
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,3,465982201000000,300,0.2637606488526237
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,4,466309882000000,300,0.27231254686622774
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,5,466637563000000,300,0.3400068351952154
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,6,466965244000000,300,0.8385131919334159
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,7,467292925000000,300,0.332270883466516
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,8,467620606000000,300,0.20465044190207196
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,300,9,467948287000000,300,0.2175984768507577
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,0,466178808000000,480,0.13980538346299967
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,1,466506489000000,480,0.091669130144206
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,2,466834170000000,480,0.07612339177010999
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,3,467161851000000,480,0.18093731052137008
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,4,467489532000000,480,0.05191108035850975
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,5,467817213000000,480,0.07857467837664282
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,6,468144894000000,480,0.15304235691848203
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,7,468472575000000,480,0.0749353303500778
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,8,468800256000000,480,0.0884597764453384
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,500,9,469127937000000,480,0.1142040096085192
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,800,0,467948283000000,780,0.013122388492835759
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,800,1,468275964000000,780,0.022093611341576825
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,800,2,468603645000000,780,0.04488896869478236
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,800,3,468931326000000,780,0.033685091597514864
cont,Interp_Sphere_Rastrigin_lam0.00,3,0.0,PSO_GBEST,800,4,469259007000000,780,0.058650192059120636
