instance_id,problem,domain,budget,target,target_name,algo_variant,algo_base,successes,trials,succ_rate,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best,mean_auc_raw,median_auc_raw,mean_auc_log,median_auc_log,mean_wall_ms
bin::leadingones::n200::i008,leadingones,bin,300,170.9,hard,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,12,0.0,0.07142857142857142,0.004129197697288712,0.2077801621729381,4.583333333333333,4.5,1.0,11.0,2.5075,2.213333333333333,-7.535753640368392,-4.3790920960668664,5.25
bin::leadingones::n200::i008,leadingones,bin,300,122.39999999999999,med,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,12,0.0,0.07142857142857142,0.003947429371571064,0.20608259306785,4.583333333333333,4.5,1.0,11.0,2.5075,2.213333333333333,-7.535753640368392,-4.3790920960668664,5.25
bin::leadingones::n200::i008,leadingones,bin,300,64.19999999999999,easy,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,12,0.0,0.07142857142857142,0.00395916132854504,0.20443896147231638,4.75,3.5,0.0,11.0,2.9275,2.4749999999999996,-4.893510139301909,-3.4059233440039156,4.0
bin::leadingones::n200::i008,leadingones,bin,300,170.9,hard,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,12,0.0,0.07142857142857142,0.003980949492408367,0.20705493971252759,4.75,3.5,0.0,11.0,2.9275,2.4749999999999996,-4.893510139301909,-3.4059233440039156,4.0
bin::leadingones::n200::i008,leadingones,bin,300,122.39999999999999,med,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,12,0.0,0.07142857142857142,0.0040779400398418125,0.20350067581076475,4.75,3.5,0.0,11.0,2.9275,2.4749999999999996,-4.893510139301909,-3.4059233440039156,4.0
bin::leadingones::n200::i008,leadingones,bin,300,64.19999999999999,easy,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,12,0.0,0.07142857142857142,0.00409991250938936,0.20590455434341906,5.5,4.5,1.0,14.0,3.113055555555556,2.255,-1.6135140616834658,0.5955493531590457,5.25
bin::leadingones::n200::i008,leadingones,bin,300,170.9,hard,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,12,0.0,0.07142857142857142,0.004002940786692267,0.20626013255528508,5.5,4.5,1.0,14.0,3.113055555555556,2.255,-1.6135140616834658,0.5955493531590457,5.25
bin::leadingones::n200::i008,leadingones,bin,300,122.39999999999999,med,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,12,0.0,0.07142857142857142,0.003895727027202706,0.20708786884816086,5.5,4.5,1.0,14.0,3.113055555555556,2.255,-1.6135140616834658,0.5955493531590457,5.25
bin::leadingones::n200::i008,leadingones,bin,300,64.19999999999999,easy,TABU(tenure=12),TABU,12,12,1.0,0.9285714285714286,0.7893971537869175,0.9960762051971018,91.58333333333333,91.0,70.0,120.0,45.118055555555564,43.32833333333333,3.307298416054179,3.4062426693823222,40.833333333333336
bin::leadingones::n200::i008,leadingones,bin,300,170.9,hard,TABU(tenure=12),TABU,0,12,0.0,0.07142857142857142,0.0039576806349050616,0.20694738705386848,91.58333333333333,91.0,70.0,120.0,45.118055555555564,43.32833333333333,3.307298416054179,3.4062426693823222,40.833333333333336
bin::leadingones::n200::i008,leadingones,bin,300,122.39999999999999,med,TABU(tenure=12),TABU,0,12,0.0,0.07142857142857142,0.003874991492952463,0.20674724340222106,91.58333333333333,91.0,70.0,120.0,45.118055555555564,43.32833333333333,3.307298416054179,3.4062426693823222,40.833333333333336
bin::leadingones::n200::i008,leadingones,bin,300,64.19999999999999,easy,TABU(tenure=7),TABU,11,12,0.9166666666666666,0.8571428571428571,0.6815799477787429,0.9719470834558038,87.41666666666667,88.5,59.0,107.0,43.52305555555555,45.315,3.42019591148652,3.3949596812692593,41.0
bin::leadingones::n200::i008,leadingones,bin,300,170.9,hard,TABU(tenure=7),TABU,0,12,0.0,0.07142857142857142,0.0036514844031470955,0.20969982823274946,87.41666666666667,88.5,59.0,107.0,43.52305555555555,45.315,3.42019591148652,3.3949596812692593,41.0
bin::leadingones::n200::i008,leadingones,bin,300,122.39999999999999,med,TABU(tenure=7),TABU,0,12,0.0,0.07142857142857142,0.0038679702565078277,0.20759063517821996,87.41666666666667,88.5,59.0,107.0,43.52305555555555,45.315,3.42019591148652,3.3949596812692593,41.0
bin::leadingones::n200::i008,leadingones,bin,300,64.19999999999999,easy,"UMDA(pop=100,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.003870391128749183,0.21033822011486178,10.416666666666666,10.5,8.0,14.0,8.722222222222221,8.5,2.1274091961797583,2.133637913347031,0.0
bin::leadingones::n200::i008,leadingones,bin,300,170.9,hard,"UMDA(pop=100,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.00411898594456659,0.20662691780617679,10.416666666666666,10.5,8.0,14.0,8.722222222222221,8.5,2.1274091961797583,2.133637913347031,0.0
bin::leadingones::n200::i008,leadingones,bin,300,122.39999999999999,med,"UMDA(pop=100,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.0038563450906833187,0.20258943103371865,10.416666666666666,10.5,8.0,14.0,8.722222222222221,8.5,2.1274091961797583,2.133637913347031,0.0
bin::leadingones::n200::i008,leadingones,bin,300,64.19999999999999,easy,"UMDA(pop=50,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.003938473623999791,0.2041332973595663,12.416666666666666,12.5,7.0,18.0,9.708333333333334,9.583333333333332,2.1998523378356363,2.2386437789992835,0.0
bin::leadingones::n200::i008,leadingones,bin,300,170.9,hard,"UMDA(pop=50,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.003714697428083751,0.20486347532649699,12.416666666666666,12.5,7.0,18.0,9.708333333333334,9.583333333333332,2.1998523378356363,2.2386437789992835,0.0
bin::leadingones::n200::i008,leadingones,bin,300,122.39999999999999,med,"UMDA(pop=50,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.0038829061930064812,0.20723734303241806,12.416666666666666,12.5,7.0,18.0,9.708333333333334,9.583333333333332,2.1998523378356363,2.2386437789992835,0.0
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.0038986786470630486,0.20377122105216308,7.416666666666667,6.5,5.0,11.0,7.083333333333333,6.166666666666666,1.9267611694108375,1.817451249199428,4.166666666666667
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.0037298223059574888,0.20418157474618984,7.416666666666667,6.5,5.0,11.0,7.083333333333333,6.166666666666666,1.9267611694108375,1.817451249199428,4.166666666666667
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.0038518282665794294,0.20345089176493142,7.416666666666667,6.5,5.0,11.0,7.083333333333333,6.166666666666666,1.9267611694108375,1.817451249199428,4.166666666666667
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.0039001832143701026,0.2078139648546652,8.416666666666666,8.0,5.0,15.0,7.208333333333333,6.166666666666667,1.9151738075860096,1.817451249199428,2.4166666666666665
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.003815765672977542,0.20454866383644232,8.416666666666666,8.0,5.0,15.0,7.208333333333333,6.166666666666667,1.9151738075860096,1.817451249199428,2.4166666666666665
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.003920852821074313,0.20573624660684417,8.416666666666666,8.0,5.0,15.0,7.208333333333333,6.166666666666667,1.9151738075860096,1.817451249199428,2.4166666666666665
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,12,0.0,0.07142857142857142,0.003954561488829514,0.2045129606270825,9.416666666666666,9.5,7.0,12.0,7.902777777777776,8.083333333333332,2.0196779846168775,2.0836014314757305,4.166666666666667
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,12,0.0,0.07142857142857142,0.003923404676859036,0.2041735323198625,9.416666666666666,9.5,7.0,12.0,7.902777777777776,8.083333333333332,2.0196779846168775,2.0836014314757305,4.166666666666667
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,12,0.0,0.07142857142857142,0.003824517078511713,0.20279244925172846,9.416666666666666,9.5,7.0,12.0,7.902777777777776,8.083333333333332,2.0196779846168775,2.0836014314757305,4.166666666666667
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,HC(flips=1),HC,0,12,0.0,0.07142857142857142,0.004024894492453235,0.20405328812718343,3.25,2.5,1.0,9.0,2.1033333333333335,1.3683333333333332,-5.701285013012935,-0.7504224270725186,5.333333333333333
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,HC(flips=1),HC,0,12,0.0,0.07142857142857142,0.0037933759963628424,0.2048935550151567,3.25,2.5,1.0,9.0,2.1033333333333335,1.3683333333333332,-5.701285013012935,-0.7504224270725186,5.333333333333333
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,HC(flips=1),HC,0,12,0.0,0.07142857142857142,0.0037954842568763605,0.2054496326881154,3.25,2.5,1.0,9.0,2.1033333333333335,1.3683333333333332,-5.701285013012935,-0.7504224270725186,5.333333333333333
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,HC(flips=2),HC,0,12,0.0,0.07142857142857142,0.0038176024350352836,0.2064494349880794,7.416666666666667,7.0,3.0,13.0,4.384722222222222,3.26,-3.6166339028760692,-2.8543536037725823,3.8333333333333335
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,HC(flips=2),HC,0,12,0.0,0.07142857142857142,0.0037792052676120765,0.20630135832419694,7.416666666666667,7.0,3.0,13.0,4.384722222222222,3.26,-3.6166339028760692,-2.8543536037725823,3.8333333333333335
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,HC(flips=2),HC,0,12,0.0,0.07142857142857142,0.0037736829053558285,0.20594898348411136,7.416666666666667,7.0,3.0,13.0,4.384722222222222,3.26,-3.6166339028760692,-2.8543536037725823,3.8333333333333335
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,RS_BIN,RS_BIN,0,12,0.0,0.07142857142857142,0.004082006653555052,0.2070680561722593,9.0,9.0,7.0,14.0,7.232777777777777,6.918333333333333,1.8184245928818044,1.8346856858586411,2.6666666666666665
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,RS_BIN,RS_BIN,0,12,0.0,0.07142857142857142,0.004024431554502226,0.2045689867754578,9.0,9.0,7.0,14.0,7.232777777777777,6.918333333333333,1.8184245928818044,1.8346856858586411,2.6666666666666665
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,RS_BIN,RS_BIN,0,12,0.0,0.07142857142857142,0.00383077675692542,0.20600766140759022,9.0,9.0,7.0,14.0,7.232777777777777,6.918333333333333,1.8184245928818044,1.8346856858586411,2.6666666666666665
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,12,0.0,0.07142857142857142,0.0037844634680555965,0.20508853932397503,3.1666666666666665,2.5,1.0,10.0,1.9225,1.0233333333333334,-3.684713803428561,-0.11399552014032535,5.333333333333333
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,12,0.0,0.07142857142857142,0.003988683592358416,0.2067682359807911,3.1666666666666665,2.5,1.0,10.0,1.9225,1.0233333333333334,-3.684713803428561,-0.11399552014032535,5.333333333333333
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,12,0.0,0.07142857142857142,0.004000000855621814,0.20684455589488757,3.1666666666666665,2.5,1.0,10.0,1.9225,1.0233333333333334,-3.684713803428561,-0.11399552014032535,5.333333333333333
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,12,0.0,0.07142857142857142,0.004177372135357712,0.20711557578489312,3.25,2.5,0.0,9.0,2.3108333333333335,1.765,-6.103279359616974,-1.7435420677896984,3.9166666666666665
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,12,0.0,0.07142857142857142,0.003918012472784551,0.20956921976038662,3.25,2.5,0.0,9.0,2.3108333333333335,1.765,-6.103279359616974,-1.7435420677896984,3.9166666666666665
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,12,0.0,0.07142857142857142,0.003942096099880965,0.20631478601445621,3.25,2.5,0.0,9.0,2.3108333333333335,1.765,-6.103279359616974,-1.7435420677896984,3.9166666666666665
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,12,0.0,0.07142857142857142,0.003970912279923402,0.2067507853357812,5.25,4.5,0.0,17.0,2.6794444444444445,2.723333333333333,-2.229893510627515,0.8281853810872355,5.166666666666667
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,12,0.0,0.07142857142857142,0.004042516150529296,0.20501561670692547,5.25,4.5,0.0,17.0,2.6794444444444445,2.723333333333333,-2.229893510627515,0.8281853810872355,5.166666666666667
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,12,0.0,0.07142857142857142,0.003974527909789255,0.20784006373239142,5.25,4.5,0.0,17.0,2.6794444444444445,2.723333333333333,-2.229893510627515,0.8281853810872355,5.166666666666667
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,TABU(tenure=12),TABU,12,12,1.0,0.9285714285714286,0.796869710392549,0.9959130679628757,93.16666666666667,90.5,71.0,119.0,48.901388888888896,48.085,3.3761808935091193,3.394560719737571,42.166666666666664
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,TABU(tenure=12),TABU,0,12,0.0,0.07142857142857142,0.004148090520016573,0.20564231394893492,93.16666666666667,90.5,71.0,119.0,48.901388888888896,48.085,3.3761808935091193,3.394560719737571,42.166666666666664
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,TABU(tenure=12),TABU,0,12,0.0,0.07142857142857142,0.003923829363397599,0.20644831183513446,93.16666666666667,90.5,71.0,119.0,48.901388888888896,48.085,3.3761808935091193,3.394560719737571,42.166666666666664
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,TABU(tenure=7),TABU,12,12,1.0,0.9285714285714286,0.7941527409859426,0.9960835304449421,93.33333333333333,88.0,74.0,118.0,47.26499999999999,47.11833333333333,3.3956199960055176,3.3508596540032647,41.083333333333336
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,TABU(tenure=7),TABU,0,12,0.0,0.07142857142857142,0.0037615698334440566,0.20621510214970307,93.33333333333333,88.0,74.0,118.0,47.26499999999999,47.11833333333333,3.3956199960055176,3.3508596540032647,41.083333333333336
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,TABU(tenure=7),TABU,0,12,0.0,0.07142857142857142,0.00396028621813405,0.20870995940192147,93.33333333333333,88.0,74.0,118.0,47.26499999999999,47.11833333333333,3.3956199960055176,3.3508596540032647,41.083333333333336
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,"UMDA(pop=100,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.004009208382532713,0.20445125369684278,12.083333333333334,12.5,9.0,16.0,9.194444444444445,9.166666666666668,2.1489165456815393,2.15463454715713,0.0
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,"UMDA(pop=100,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.003984312351650504,0.20612218883269492,12.083333333333334,12.5,9.0,16.0,9.194444444444445,9.166666666666668,2.1489165456815393,2.15463454715713,0.0
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,"UMDA(pop=100,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.003987885645152696,0.2070949402783822,12.083333333333334,12.5,9.0,16.0,9.194444444444445,9.166666666666668,2.1489165456815393,2.15463454715713,0.0
bin::leadingones::n200::i009,leadingones,bin,300,64.19999999999999,easy,"UMDA(pop=50,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.003978584144477474,0.20666972722034493,14.416666666666666,13.0,7.0,26.0,10.236111111111112,10.166666666666668,2.249281053650999,2.2957970924349578,1.1666666666666667
bin::leadingones::n200::i009,leadingones,bin,300,170.9,hard,"UMDA(pop=50,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.0038821697351373906,0.20265866640544125,14.416666666666666,13.0,7.0,26.0,10.236111111111112,10.166666666666668,2.249281053650999,2.2957970924349578,1.1666666666666667
bin::leadingones::n200::i009,leadingones,bin,300,122.39999999999999,med,"UMDA(pop=50,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.003943961120389055,0.20558356689861965,14.416666666666666,13.0,7.0,26.0,10.236111111111112,10.166666666666668,2.249281053650999,2.2957970924349578,1.1666666666666667
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.004042357749710627,0.20414676385014785,7.75,7.0,5.0,14.0,7.638888888888889,7.0,1.9849268754816105,1.945910149055456,2.6666666666666665
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.004053005225133893,0.2047537985517525,7.75,7.0,5.0,14.0,7.638888888888889,7.0,1.9849268754816105,1.945910149055456,2.6666666666666665
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.003786603275587569,0.20648359239680897,7.75,7.0,5.0,14.0,7.638888888888889,7.0,1.9849268754816105,1.945910149055456,2.6666666666666665
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.0037306468082816367,0.20359155178393995,8.583333333333334,8.5,5.0,12.0,7.4444444444444455,7.583333333333334,1.9654484132875465,2.0194880140886298,4.0
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.0037622953112806516,0.20758704623297294,8.583333333333334,8.5,5.0,12.0,7.4444444444444455,7.583333333333334,1.9654484132875465,2.0194880140886298,4.0
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,12,0.0,0.07142857142857142,0.003924527316366765,0.20476332546506984,8.583333333333334,8.5,5.0,12.0,7.4444444444444455,7.583333333333334,1.9654484132875465,2.0194880140886298,4.0
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,12,0.0,0.07142857142857142,0.003808635053013801,0.2067777947255825,8.666666666666666,7.5,6.0,17.0,7.847222222222222,6.666666666666667,1.9913630443226038,1.894526589113045,3.9166666666666665
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,12,0.0,0.07142857142857142,0.0038853998478756762,0.20512584286001093,8.666666666666666,7.5,6.0,17.0,7.847222222222222,6.666666666666667,1.9913630443226038,1.894526589113045,3.9166666666666665
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,12,0.0,0.07142857142857142,0.004172024784288122,0.2069941500771607,8.666666666666666,7.5,6.0,17.0,7.847222222222222,6.666666666666667,1.9913630443226038,1.894526589113045,3.9166666666666665
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,HC(flips=1),HC,0,12,0.0,0.07142857142857142,0.003945108285336065,0.2031378482115883,5.166666666666667,4.5,0.0,13.0,3.7052777777777774,3.0966666666666667,-4.918844970936255,-0.31622046328092795,4.0
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,HC(flips=1),HC,0,12,0.0,0.07142857142857142,0.003918090319829434,0.20555226604568771,5.166666666666667,4.5,0.0,13.0,3.7052777777777774,3.0966666666666667,-4.918844970936255,-0.31622046328092795,4.0
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,HC(flips=1),HC,0,12,0.0,0.07142857142857142,0.004043355269155768,0.20512077976143708,5.166666666666667,4.5,0.0,13.0,3.7052777777777774,3.0966666666666667,-4.918844970936255,-0.31622046328092795,4.0
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,HC(flips=2),HC,0,12,0.0,0.07142857142857142,0.003930102537943556,0.20549183127493773,6.5,6.0,0.0,20.0,3.435,3.77,-7.712169555071413,-2.934593067131663,5.25
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,HC(flips=2),HC,0,12,0.0,0.07142857142857142,0.0037649740883519975,0.20413917790997171,6.5,6.0,0.0,20.0,3.435,3.77,-7.712169555071413,-2.934593067131663,5.25
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,HC(flips=2),HC,0,12,0.0,0.07142857142857142,0.003949647643793264,0.20537833086117932,6.5,6.0,0.0,20.0,3.435,3.77,-7.712169555071413,-2.934593067131663,5.25
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,RS_BIN,RS_BIN,0,12,0.0,0.07142857142857142,0.004182892942634698,0.20688218249996942,8.25,8.5,6.0,10.0,6.764722222222221,6.658333333333333,1.7331868850625358,1.7489282662154988,2.5833333333333335
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,RS_BIN,RS_BIN,0,12,0.0,0.07142857142857142,0.0038340226973261134,0.20316691786951663,8.25,8.5,6.0,10.0,6.764722222222221,6.658333333333333,1.7331868850625358,1.7489282662154988,2.5833333333333335
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,RS_BIN,RS_BIN,0,12,0.0,0.07142857142857142,0.003973838504202195,0.20603159317257588,8.25,8.5,6.0,10.0,6.764722222222221,6.658333333333333,1.7331868850625358,1.7489282662154988,2.5833333333333335
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,12,0.0,0.07142857142857142,0.003979720518128042,0.20738375013786067,2.5,3.0,0.0,5.0,1.3380555555555553,1.53,-11.32951055858634,-6.376212084595172,4.083333333333333
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,12,0.0,0.07142857142857142,0.0038431371224457375,0.2052705622151895,2.5,3.0,0.0,5.0,1.3380555555555553,1.53,-11.32951055858634,-6.376212084595172,4.083333333333333
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,12,0.0,0.07142857142857142,0.0038830156260212,0.20722590918263917,2.5,3.0,0.0,5.0,1.3380555555555553,1.53,-11.32951055858634,-6.376212084595172,4.083333333333333
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,12,0.0,0.07142857142857142,0.004092314824898636,0.20709121177642226,4.0,3.0,1.0,8.0,2.7608333333333337,2.5216666666666665,-3.4662993258533414,0.19376018837205455,5.166666666666667
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,12,0.0,0.07142857142857142,0.003807012352816996,0.20518824135193472,4.0,3.0,1.0,8.0,2.7608333333333337,2.5216666666666665,-3.4662993258533414,0.19376018837205455,5.166666666666667
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,12,0.0,0.07142857142857142,0.003902957018305298,0.20566491383986765,4.0,3.0,1.0,8.0,2.7608333333333337,2.5216666666666665,-3.4662993258533414,0.19376018837205455,5.166666666666667
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,12,0.0,0.07142857142857142,0.004031366065446106,0.20543769642716944,6.333333333333333,4.5,0.0,17.0,3.0524999999999998,2.7666666666666666,-4.9261188902146325,-0.17042686148697678,4.0
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,12,0.0,0.07142857142857142,0.0038971688737380536,0.20652485300698883,6.333333333333333,4.5,0.0,17.0,3.0524999999999998,2.7666666666666666,-4.9261188902146325,-0.17042686148697678,4.0
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,12,0.0,0.07142857142857142,0.004193475490960743,0.20408673910613762,6.333333333333333,4.5,0.0,17.0,3.0524999999999998,2.7666666666666666,-4.9261188902146325,-0.17042686148697678,4.0
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,TABU(tenure=12),TABU,11,12,0.9166666666666666,0.8571428571428571,0.6809860144039969,0.9716786667229113,97.0,98.5,64.0,115.0,48.16583333333333,48.285,2.977200190398285,3.316142098688797,42.25
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,TABU(tenure=12),TABU,0,12,0.0,0.07142857142857142,0.00399963247058036,0.205752326227452,97.0,98.5,64.0,115.0,48.16583333333333,48.285,2.977200190398285,3.316142098688797,42.25
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,TABU(tenure=12),TABU,0,12,0.0,0.07142857142857142,0.003922085377634192,0.2056905754790964,97.0,98.5,64.0,115.0,48.16583333333333,48.285,2.977200190398285,3.316142098688797,42.25
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,TABU(tenure=7),TABU,11,12,0.9166666666666666,0.8571428571428571,0.6837518671785155,0.9721028737474466,93.41666666666667,94.0,59.0,136.0,48.984166666666674,47.17166666666667,3.331434170137003,3.350024216517995,40.916666666666664
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,TABU(tenure=7),TABU,0,12,0.0,0.07142857142857142,0.00406000680040153,0.2071629552455073,93.41666666666667,94.0,59.0,136.0,48.984166666666674,47.17166666666667,3.331434170137003,3.350024216517995,40.916666666666664
bin::leadingones::n200::i010,leadingones,bin,300,123.19999999999999,med,TABU(tenure=7),TABU,1,12,0.08333333333333333,0.14285714285714285,0.02864252750455705,0.3181178080981807,93.41666666666667,94.0,59.0,136.0,48.984166666666674,47.17166666666667,3.331434170137003,3.350024216517995,40.916666666666664
bin::leadingones::n200::i010,leadingones,bin,300,65.6,easy,"UMDA(pop=100,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.0039531853215944365,0.2057499606496081,10.916666666666666,10.0,9.0,15.0,9.250000000000002,8.5,2.1919162266221113,2.1140074074043027,1.3333333333333333
bin::leadingones::n200::i010,leadingones,bin,300,171.2,hard,"UMDA(pop=100,elite=0.2)",UMDA,0,12,0.0,0.07142857142857142,0.00400590151903746,0.20395673379595475,10.916666666666666,10.0,9.0,15.0,9.250000000000002,8.5,2.1919162266221113,2.1140074074043027,1.3333333333333333
