problem,instance_id,algo_variant,budget,best,fitness_score
Rosenbrock,16,ALO,5000,899.9719480985149,0.43346425462777094
Rosenbrock,16,ALO,8000,737.4031633766808,0.5358794224592667
Rosenbrock,16,ALO,12000,343.4440070544363,0.7840660173368394
Rosenbrock,16,ALO,15000,187.60620471200642,0.8822407973765642
Rosenbrock,16,ALO,20000,114.84153315474582,0.9280811231346225
Rosenbrock,16,BA,200,1645.0615311731958,0.0
Rosenbrock,16,BA,300,1724.6356973376699,0.0
Rosenbrock,16,BA,500,1282.6544676573155,0.1923817212628619
Rosenbrock,16,BA,800,1135.771152527469,0.2849153487757293
Rosenbrock,16,BA,1000,1358.7344396296871,0.1444528208192859
Rosenbrock,16,BA,1500,1236.4553729588197,0.22148625104885689
Rosenbrock,16,BA,2000,831.0715136988988,0.47687018624480115
Rosenbrock,16,BA,3500,569.3412834984204,0.6417551332438417
Rosenbrock,16,BA,5000,576.1049111230102,0.6374941795834734
Rosenbrock,16,BA,8000,181.6424500426209,0.8859978466552192
Rosenbrock,16,BA,12000,101.40359399109404,0.9365467630611907
Rosenbrock,16,BA,15000,78.50603976798564,0.9509717762191777
Rosenbrock,16,BA,20000,57.85169894953276,0.9639836086259354
Rosenbrock,16,ES_1P1,200,55.84309484491594,0.9652489900879014
Rosenbrock,16,ES_1P1,300,59.57152642318595,0.9629001508166346
Rosenbrock,16,ES_1P1,500,23.049080760336928,0.9859085801936367
Rosenbrock,16,ES_1P1,800,13.600613797437251,0.9918609303413692
Rosenbrock,16,ES_1P1,1000,7.120490970581861,0.9959432815013208
Rosenbrock,16,ES_1P1,1500,7.017127644524245,0.9960083983834082
Rosenbrock,16,ES_1P1,2000,12.775148895707135,0.9923809571509093
Rosenbrock,16,ES_1P1,3500,5.797093198215951,0.9967769963205378
Rosenbrock,16,ES_1P1,5000,1.6570683216250437,0.9993851313526605
Rosenbrock,16,ES_1P1,8000,0.7190414004505112,0.9999760700419478
Rosenbrock,16,ES_1P1,12000,0.44974828249718274,1.0
Rosenbrock,16,ES_1P1,15000,1.084868690820163,0.9997456059746629
Rosenbrock,16,ES_1P1,20000,0.6686422786694213,1.0
Rosenbrock,16,ES_MULAMBDA,200,609.7847974650772,0.6162765072106959
Rosenbrock,16,ES_MULAMBDA,300,411.1177993139175,0.7414328463753437
Rosenbrock,16,ES_MULAMBDA,500,268.2978140418609,0.8314066552240541
Rosenbrock,16,ES_MULAMBDA,800,195.82206771788213,0.877064963712881
Rosenbrock,16,ES_MULAMBDA,1000,134.70842561928686,0.9155653678527724
Rosenbrock,16,ES_MULAMBDA,1500,125.47890306349828,0.9213797872886624
Rosenbrock,16,ES_MULAMBDA,2000,80.26126490012697,0.9498660185745113
Rosenbrock,16,ES_MULAMBDA,3500,31.07181834367055,0.9808544117844241
Rosenbrock,16,ES_MULAMBDA,5000,12.901660431325922,0.9923012573476833
Rosenbrock,16,ES_MULAMBDA,8000,4.4752876221173645,0.9976097080871194
Rosenbrock,16,ES_MULAMBDA,12000,2.0086722934421473,0.9991636276990195
Rosenbrock,16,ES_MULAMBDA,15000,0.9461754761915877,0.9998329799983882
Rosenbrock,16,ES_MULAMBDA,20000,0.23066541035535784,1.0
Rosenbrock,16,FA,200,786.4031668586111,0.5050103746962998
Rosenbrock,16,FA,300,400.3629070025723,0.7482082190458152
Rosenbrock,16,FA,500,348.4199731995713,0.7809312555881445
Rosenbrock,16,FA,800,256.7804945094,0.8386623421931375
Rosenbrock,16,FA,1000,222.23043676529068,0.8604282055998509
Rosenbrock,16,FA,1500,205.97470153899354,0.8706690021603605
Rosenbrock,16,FA,2000,173.64667918034428,0.8910350265554283
Rosenbrock,16,FA,3500,102.88166639902255,0.9356156062343489
Rosenbrock,16,FA,5000,83.12375604638679,0.9480627049084714
Rosenbrock,16,FA,8000,79.54629626432606,0.9503164348887815
Rosenbrock,16,FA,12000,45.16954319315319,0.9719731197272037
Rosenbrock,16,FA,15000,52.26270240170732,0.9675045675876118
Rosenbrock,16,FA,20000,45.36807756621321,0.9718480469392632
Rosenbrock,16,GWO,200,72.17671692320583,0.9549591263277302
Rosenbrock,16,GWO,300,61.199936765609635,0.9618742840193695
Rosenbrock,16,GWO,500,35.253484688759826,0.9782200434382473
Rosenbrock,16,GWO,800,26.511220778001835,0.9837274994186773
Rosenbrock,16,GWO,1000,10.524852874880674,0.99379859981237
Rosenbrock,16,GWO,1500,3.5679684364773743,0.9981813015011506
Rosenbrock,16,GWO,2000,19.117816190432652,0.9883852002988166
Rosenbrock,16,GWO,3500,3.310460175064635,0.9983435266900497
Rosenbrock,16,GWO,5000,3.165103078830108,0.9984350988293864
Rosenbrock,16,GWO,8000,8.358178717770167,0.9951635623284909
Rosenbrock,16,GWO,12000,2.209873946622997,0.9990368745765565
Rosenbrock,16,GWO,15000,1.7213169728566178,0.999344655953831
Rosenbrock,16,GWO,20000,1.3964627121447974,0.9995493078105113
Rosenbrock,16,MFO,200,518.6762188309247,0.6736731371213613
Rosenbrock,16,MFO,300,318.85722468967754,0.7995552113209847
Rosenbrock,16,MFO,500,133.61198014323247,0.9162561071459296
Rosenbrock,16,MFO,800,80.04599906552662,0.9500016318573239
Rosenbrock,16,MFO,1000,78.59303339926741,0.9509169719259474
Rosenbrock,16,MFO,1500,54.53680391967664,0.9660719279266389
Rosenbrock,16,MFO,2000,61.70698879827534,0.9615548511152384
Rosenbrock,16,MFO,3500,43.56563432188159,0.9729835510748869
Rosenbrock,16,MFO,5000,19.08561138915856,0.9884054886963285
Rosenbrock,16,MFO,8000,39.608880888423485,0.9754762286676292
Rosenbrock,16,MFO,12000,13.907526990001095,0.991667581008163
Rosenbrock,16,MFO,15000,21.78884213464598,0.9867025059806733
Rosenbrock,16,MFO,20000,13.302640687209093,0.9920486475968405
Rosenbrock,16,PSO_GBEST,200,193.97883913665495,0.8782261618163251
Rosenbrock,16,PSO_GBEST,300,112.55229521445618,0.9295232984468275
Rosenbrock,16,PSO_GBEST,500,44.77286352666203,0.9722230201904971
Rosenbrock,16,PSO_GBEST,800,6.99791136382894,0.9960205042659481
Rosenbrock,16,PSO_GBEST,1000,6.591828373537483,0.9962763286400762
Rosenbrock,16,PSO_GBEST,1500,2.9553525964163496,0.9985672375477505
Rosenbrock,16,PSO_GBEST,2000,2.3930561199633584,0.9989214733754066
Rosenbrock,16,PSO_GBEST,3500,1.5637189616983567,0.9994439396311391
Rosenbrock,16,PSO_GBEST,5000,1.2180626401884243,0.999661696380936
Rosenbrock,16,PSO_GBEST,8000,1.8949742882869327,0.9992352552276376
Rosenbrock,16,PSO_GBEST,12000,1.0944460497571513,0.9997395724250822
Rosenbrock,16,PSO_GBEST,15000,0.8040417935543342,0.9999225214499449
Rosenbrock,16,PSO_GBEST,20000,0.6411745109407155,1.0
Rosenbrock,16,PSO_RING,200,320.7342162610774,0.7983727431913734
Rosenbrock,16,PSO_RING,300,172.86698630303627,0.891526217881138
Rosenbrock,16,PSO_RING,500,73.12889343196701,0.9543592736738714
Rosenbrock,16,PSO_RING,800,19.267443110972774,0.9882909382533357
Rosenbrock,16,PSO_RING,1000,9.198137543675688,0.9946344046290355
Rosenbrock,16,PSO_RING,1500,3.556617245169782,0.9981884525305739
Rosenbrock,16,PSO_RING,2000,2.5341835036526374,0.9988325658725862
Rosenbrock,16,PSO_RING,3500,1.070027880420484,0.9997549553961428
Rosenbrock,16,PSO_RING,5000,1.0912362071783828,0.9997415945633848
Rosenbrock,16,PSO_RING,8000,0.6962286941431926,0.9999904416025716
Rosenbrock,16,PSO_RING,12000,0.41412309609699083,1.0
Rosenbrock,16,PSO_RING,15000,0.33749887421078656,1.0
Rosenbrock,16,PSO_RING,20000,0.2512399270808601,1.0
Rosenbrock,16,WOA,200,266.61007967800157,0.8324698949992999
Rosenbrock,16,WOA,300,67.79144731508293,0.9577217607637982
Rosenbrock,16,WOA,500,85.44594541969563,0.9465997708352981
Rosenbrock,16,WOA,800,55.924820258872,0.9651975046689711
Rosenbrock,16,WOA,1000,54.86856524033361,0.9658629247567301
Rosenbrock,16,WOA,1500,10.439831824060246,0.9938521614183319
Rosenbrock,16,WOA,2000,25.19165495557688,0.9845588001840709
Rosenbrock,16,WOA,3500,12.419484440249725,0.992605018830153
Rosenbrock,16,WOA,5000,2.160734898818574,0.9990678312195344
Rosenbrock,16,WOA,8000,8.949837583662655,0.9947908287674136
Rosenbrock,16,WOA,12000,2.46408354108367,0.9988767274835854
Rosenbrock,16,WOA,15000,5.244590024362003,0.9971250625583122
Rosenbrock,16,WOA,20000,1.398339166260572,0.9995481256809683
Rosenbrock,17,ALO,200,1681.6570305153791,0.0
Rosenbrock,17,ALO,300,1599.9688731895549,0.0
Rosenbrock,17,ALO,500,1223.9878679870665,0.21631734884987208
Rosenbrock,17,ALO,800,1622.7771967703036,0.0
Rosenbrock,17,ALO,1000,1583.9381453763267,0.0
Rosenbrock,17,ALO,1500,1484.3642218409045,0.0494890620395928
Rosenbrock,17,ALO,2000,1254.8906316371545,0.1965173361331215
Rosenbrock,17,ALO,3500,1324.288647144384,0.1520526531319787
Rosenbrock,17,ALO,5000,584.9241676548221,0.6257781186589217
Rosenbrock,17,ALO,8000,445.18869480376696,0.715309403652074
Rosenbrock,17,ALO,12000,371.5956496890176,0.7624619252076109
Rosenbrock,17,ALO,15000,240.27069399878985,0.8466044252809277
Rosenbrock,17,ALO,20000,93.80945054596054,0.9404450447062027
Rosenbrock,17,BA,200,2967.549413025541,0.0
Rosenbrock,17,BA,300,2929.1265869782014,0.0
Rosenbrock,17,BA,500,1534.3067333935658,0.017489905749040746
Rosenbrock,17,BA,800,1242.719057641693,0.2043159046566949
Rosenbrock,17,BA,1000,2012.2470757314106,0.0
Rosenbrock,17,BA,1500,1358.5275820787658,0.13011508939868366
Rosenbrock,17,BA,2000,1415.979203710164,0.0933046975586519
Rosenbrock,17,BA,3500,882.0631260532286,0.43539530301344365
Rosenbrock,17,BA,5000,464.58672843213515,0.7028806993177108
Rosenbrock,17,BA,8000,185.3289038527825,0.881806718379684
Rosenbrock,17,BA,12000,134.44100286404253,0.9144116044058866
Rosenbrock,17,BA,15000,85.96431138176663,0.9454715807459745
Rosenbrock,17,BA,20000,46.38909153583976,0.9708282079101382
Rosenbrock,17,ES_1P1,200,74.8902774626063,0.9525669336052803
Rosenbrock,17,ES_1P1,300,24.508989537006308,0.9848472226081804
Rosenbrock,17,ES_1P1,500,9.600075807908143,0.9943996589136057
Rosenbrock,17,ES_1P1,800,11.45505558018292,0.9932111366346201
Rosenbrock,17,ES_1P1,1000,6.53669759176699,0.9963624260085687
Rosenbrock,17,ES_1P1,1500,8.798727146294448,0.9949130988722502
Rosenbrock,17,ES_1P1,2000,7.362645090211507,0.9958332250879733
Rosenbrock,17,ES_1P1,3500,4.719675562007942,0.9975266280101507
Rosenbrock,17,ES_1P1,5000,5.311667405565354,0.9971473271112611
Rosenbrock,17,ES_1P1,8000,0.6055909189142828,1.0
Rosenbrock,17,ES_1P1,12000,0.8412437911880962,1.0
Rosenbrock,17,ES_1P1,15000,1.7622559248305005,0.999421505345004
Rosenbrock,17,ES_1P1,20000,0.9132279819945229,0.9999654943634418
Rosenbrock,17,ES_MULAMBDA,200,469.2009292017645,0.6999242894978389
Rosenbrock,17,ES_MULAMBDA,300,454.7752332853995,0.709167118580253
Rosenbrock,17,ES_MULAMBDA,500,210.25697365357055,0.8658348103442599
Rosenbrock,17,ES_MULAMBDA,800,132.77908421677907,0.9154764285983963
Rosenbrock,17,ES_MULAMBDA,1000,157.30568032804,0.8997617527072583
Rosenbrock,17,ES_MULAMBDA,1500,107.29099188979549,0.9318071541579064
Rosenbrock,17,ES_MULAMBDA,2000,80.35200366951521,0.9490674974520384
Rosenbrock,17,ES_MULAMBDA,3500,33.35122470989216,0.9791818274076076
Rosenbrock,17,ES_MULAMBDA,5000,12.59868996671133,0.9924783874328668
Rosenbrock,17,ES_MULAMBDA,8000,4.713091248079359,0.9975308467104906
Rosenbrock,17,ES_MULAMBDA,12000,2.135970966021095,0.9991820587164824
Rosenbrock,17,ES_MULAMBDA,15000,0.8815320214540695,0.999985802593116
Rosenbrock,17,ES_MULAMBDA,20000,0.21670819763731763,1.0
Rosenbrock,17,FA,200,670.7561906528376,0.5707838415739238
Rosenbrock,17,FA,300,353.91854249145194,0.7737879978938694
Rosenbrock,17,FA,500,364.9374072714151,0.7667279929947023
Rosenbrock,17,FA,800,222.5108815831248,0.8579834888384446
Rosenbrock,17,FA,1000,202.63449626731148,0.8707186825729707
Rosenbrock,17,FA,1500,148.9259037845287,0.9051308415047445
Rosenbrock,17,FA,2000,133.21079043301694,0.915199825875475
Rosenbrock,17,FA,3500,110.30591633439748,0.9298754323540219
Rosenbrock,17,FA,5000,79.75555212183046,0.9494496557716893
Rosenbrock,17,FA,8000,63.71395433877964,0.9597278251839094
Rosenbrock,17,FA,12000,52.887898757844695,0.9666642934105676
Rosenbrock,17,FA,15000,42.82273337353302,0.9731132442184026
Rosenbrock,17,FA,20000,35.854971144729596,0.9775776274787396
Rosenbrock,17,GWO,200,72.97687890777571,0.9537928859552653
Rosenbrock,17,GWO,300,43.16259585454613,0.9728954875956551
Rosenbrock,17,GWO,500,15.472589187931737,0.9906370232826847
Rosenbrock,17,GWO,800,24.47295998886839,0.9848703074532572
Rosenbrock,17,GWO,1000,15.290017418254575,0.9907540006314506
Rosenbrock,17,GWO,1500,11.368149140711008,0.9932668193116194
Rosenbrock,17,GWO,2000,3.1282130654302884,0.9985463095514933
Rosenbrock,17,GWO,3500,2.9388303281038337,0.998667650822127
Rosenbrock,17,GWO,5000,2.7717041156435664,0.9987747318964765
Rosenbrock,17,GWO,8000,5.244576622470407,0.9971903135047597
Rosenbrock,17,GWO,12000,4.963605906090086,0.9973703370075233
Rosenbrock,17,GWO,15000,4.77866543625804,0.9974888320293919
Rosenbrock,17,GWO,20000,4.554149756040358,0.9976326836723632
Rosenbrock,17,MFO,200,792.2205572752051,0.4929592162107457
Rosenbrock,17,MFO,300,295.1552039225215,0.8114388327550497
Rosenbrock,17,MFO,500,175.93041252104504,0.8878285179181904
Rosenbrock,17,MFO,800,112.62045867006519,0.9283924592387826
Rosenbrock,17,MFO,1000,94.87791315005661,0.939760459554272
Rosenbrock,17,MFO,1500,78.78193739781524,0.950073470008338
Rosenbrock,17,MFO,2000,54.40696149402179,0.9656909998296304
Rosenbrock,17,MFO,3500,57.97905387483774,0.963402289493998
Rosenbrock,17,MFO,5000,56.382148979115335,0.9644254580882623
Rosenbrock,17,MFO,8000,21.40708656443995,0.9868346732775888
Rosenbrock,17,MFO,12000,20.74617420396921,0.9872581329166733
Rosenbrock,17,MFO,15000,42.48260593407513,0.9733311706052732
Rosenbrock,17,MFO,20000,66.1314588861067,0.9581788821404369
Rosenbrock,17,PSO_GBEST,200,249.27276144394597,0.840836622377946
Rosenbrock,17,PSO_GBEST,300,86.20892618035765,0.9453148511997873
Rosenbrock,17,PSO_GBEST,500,40.088261106639656,0.9748652747575203
Rosenbrock,17,PSO_GBEST,800,17.57308274560791,0.9892911954588576
Rosenbrock,17,PSO_GBEST,1000,18.44336703641384,0.9887335870772817
Rosenbrock,17,PSO_GBEST,1500,3.2896271475414065,0.9984428883521905
Rosenbrock,17,PSO_GBEST,2000,24.60501713357544,0.9847856958251794
Rosenbrock,17,PSO_GBEST,3500,1.630652762812403,0.9995058260973816
Rosenbrock,17,PSO_GBEST,5000,1.7360276261565453,0.9994383103354302
Rosenbrock,17,PSO_GBEST,8000,1.3495576523081638,0.9996859293019241
Rosenbrock,17,PSO_GBEST,12000,0.9011890404685718,0.9999732079517154
Rosenbrock,17,PSO_GBEST,15000,30.551345739016263,0.9809757653173825
Rosenbrock,17,PSO_GBEST,20000,1.4218108481853151,0.9996396352483116
Rosenbrock,17,PSO_RING,200,387.7149860952231,0.7521339471198796
Rosenbrock,17,PSO_RING,300,237.5406478854802,0.848353619895782
Rosenbrock,17,PSO_RING,500,87.89901448197182,0.9442319781518198
Rosenbrock,17,PSO_RING,800,29.497107719854284,0.9816512364960203
Rosenbrock,17,PSO_RING,1000,13.065113764151397,0.9921795404680684
Rosenbrock,17,PSO_RING,1500,3.712985425741005,0.9981716343185058
Rosenbrock,17,PSO_RING,2000,2.183961548227717,0.9991513101999828
Rosenbrock,17,PSO_RING,3500,1.311939316804548,0.999710032114533
Rosenbrock,17,PSO_RING,5000,0.9806775818204403,0.9999222780689572
Rosenbrock,17,PSO_RING,8000,0.7347632851434993,1.0
Rosenbrock,17,PSO_RING,12000,0.6129440856989206,1.0
Rosenbrock,17,PSO_RING,15000,0.42066656735028213,1.0
Rosenbrock,17,PSO_RING,20000,0.27720510469866605,1.0
Rosenbrock,17,WOA,200,310.8900457069271,0.8013572079866318
Rosenbrock,17,WOA,300,82.28746747504486,0.9478274074589161
Rosenbrock,17,WOA,500,69.7736451672753,0.9558452612546005
Rosenbrock,17,WOA,800,40.67195985843164,0.974491287406774
Rosenbrock,17,WOA,1000,27.344802873294675,0.983030260838786
Rosenbrock,17,WOA,1500,23.516136411591976,0.9854833632696326
Rosenbrock,17,WOA,2000,11.191003434113686,0.9933803200743039
Rosenbrock,17,WOA,3500,14.14400616426267,0.991488272739263
Rosenbrock,17,WOA,5000,6.854984550215854,0.9961584932504433
Rosenbrock,17,WOA,8000,9.39595175075021,0.9945304452398155
Rosenbrock,17,WOA,12000,1.639357200181936,0.9995002489919628
Rosenbrock,17,WOA,15000,8.145196758060878,0.9953318287355184
Rosenbrock,17,WOA,20000,5.758068171852778,0.9968613092990894
Sphere,0,ALO,200,9.979598310218716,0.0
Sphere,0,ALO,300,7.3377954593421135,0.014220572738334325
Sphere,0,ALO,500,9.519978556098264,0.0
Sphere,0,ALO,800,7.742272682485025,0.0
Sphere,0,ALO,1000,7.392936035890795,0.006812837503655134
Sphere,0,ALO,1500,7.485140339533086,0.0
Sphere,0,ALO,2000,7.706083365949551,0.0
Sphere,0,ALO,3500,6.477646039297388,0.129775388534081
Sphere,0,ALO,5000,5.955206940614823,0.19996127996864188
Sphere,0,ALO,8000,5.393732610091476,0.2753912707652314
Sphere,0,ALO,12000,3.806944628930803,0.4885646899374396
Sphere,0,ALO,15000,2.233146557256309,0.699993009289897
Sphere,0,ALO,20000,1.4727426731521984,0.8021477381199784
Sphere,0,BA,200,7.883882787019191,0.0
Sphere,0,BA,300,6.332519876776206,0.14927203247346388
Sphere,0,BA,500,6.824552956231831,0.08317096847582461
Sphere,0,BA,800,7.514209840347596,0.0
Sphere,0,BA,1000,6.0583309444785645,0.18610732042057299
Sphere,0,BA,1500,7.145839041501736,0.04000852072439798
Sphere,0,BA,2000,5.184495993852898,0.30350068766853755
Sphere,0,BA,3500,4.1767943915004855,0.43887806550930486
Sphere,0,BA,5000,3.565086762685114,0.5210565344140885
Sphere,0,BA,8000,2.263817031017237,0.6958726543106099
Sphere,0,BA,12000,0.507030656025909,0.9318841207184398
Sphere,0,BA,15000,0.1437274490367581,0.980691263039657
Sphere,0,BA,20000,1.4346129694850117e-07,0.9999999807270187
Sphere,0,ES_1P1,200,0.2835172159038975,0.9619115250266701
Sphere,0,ES_1P1,300,0.039632496663180486,0.9946756624550172
Sphere,0,ES_1P1,500,0.0007022290966835072,0.9999056606305571
Sphere,0,ES_1P1,800,1.4532987920360715e-06,0.999999804759882
Sphere,0,ES_1P1,1000,3.513978094093601e-08,0.9999999952792261
Sphere,0,ES_1P1,1500,1.6619230951575777e-12,0.9999999999997767
Sphere,0,ES_1P1,2000,8.00080345672059e-17,1.0
Sphere,0,ES_1P1,3500,2.6600764782217797e-25,1.0
Sphere,0,ES_1P1,5000,1.3839341241673603e-25,1.0
Sphere,0,ES_1P1,8000,1.0785025901325024e-25,1.0
Sphere,0,ES_1P1,12000,7.808018416106784e-26,1.0
Sphere,0,ES_1P1,15000,7.01432320074958e-26,1.0
Sphere,0,ES_1P1,20000,6.922300942966955e-26,1.0
Sphere,0,ES_MULAMBDA,200,4.612755608984597,0.38030984816650126
Sphere,0,ES_MULAMBDA,300,2.9845402194744453,0.5990487382082594
Sphere,0,ES_MULAMBDA,500,1.862442832315821,0.7497943573487817
Sphere,0,ES_MULAMBDA,800,1.4958113055650595,0.7990486352118008
Sphere,0,ES_MULAMBDA,1000,1.4921470940584596,0.7995408953654608
Sphere,0,ES_MULAMBDA,1500,1.00262906597304,0.8653040805120211
Sphere,0,ES_MULAMBDA,2000,0.9006251199050116,0.8790075684452193
Sphere,0,ES_MULAMBDA,3500,0.39620642811864687,0.9467725493368812
Sphere,0,ES_MULAMBDA,5000,0.15806603231939517,0.9787649787088358
Sphere,0,ES_MULAMBDA,8000,0.026398331264123203,0.9964535762793606
Sphere,0,ES_MULAMBDA,12000,0.002439856373665793,0.9996722230495576
Sphere,0,ES_MULAMBDA,15000,0.0005134149574685287,0.9999310264362743
Sphere,0,ES_MULAMBDA,20000,2.0055719052053716e-05,0.9999973056600787
Sphere,0,FA,200,4.691071131945609,0.36978872751139846
Sphere,0,FA,300,3.69412501375854,0.503721184315707
Sphere,0,FA,500,2.6251918907752794,0.6473245714084752
Sphere,0,FA,800,2.2237180157783247,0.7012596652316687
Sphere,0,FA,1000,1.9003256773505464,0.7447050727689248
Sphere,0,FA,1500,1.9335278835553074,0.7402445979576949
Sphere,0,FA,2000,1.2476249871601661,0.8323906611877188
Sphere,0,FA,3500,1.0894370822959742,0.8536420551684835
Sphere,0,FA,5000,0.8598489921315807,0.8844855445083522
Sphere,0,FA,8000,0.7680904334478326,0.8968126391959617
Sphere,0,FA,12000,0.6413844649286127,0.9138346641037954
Sphere,0,FA,15000,0.6144401783746962,0.917454432945032
Sphere,0,FA,20000,0.5469811522793626,0.9265170622423946
Sphere,0,GWO,200,0.1168307119064788,0.9843046439618164
Sphere,0,GWO,300,0.08421818798545647,0.9886858992489875
Sphere,0,GWO,500,0.03296494797496474,0.9955713991055585
Sphere,0,GWO,800,0.03396373267396704,0.9954372196487999
Sphere,0,GWO,1000,0.0420094328630428,0.9943563383720933
Sphere,0,GWO,1500,0.021883901865807954,0.997060057020251
Sphere,0,GWO,2000,0.021356232293509515,0.997130945587757
Sphere,0,GWO,3500,0.024658798764201094,0.9966872698131989
Sphere,0,GWO,5000,0.02014005937681216,0.9972943295697602
Sphere,0,GWO,8000,0.04318392180879992,0.9941985543282766
Sphere,0,GWO,12000,0.08742168877869093,0.9882555322273548
Sphere,0,GWO,15000,0.038318454696985506,0.9948521944316866
Sphere,0,GWO,20000,0.11983256344309949,0.9839013670505301
Sphere,0,MFO,200,3.7825239964837163,0.49184542421252875
Sphere,0,MFO,300,2.232515514201523,0.7000777853325888
Sphere,0,MFO,500,1.5292702240580005,0.7945536729725939
Sphere,0,MFO,800,0.7463202612206705,0.8997373034263003
Sphere,0,MFO,1000,0.6663983992572398,0.9104742240380205
Sphere,0,MFO,1500,0.8422814739592598,0.8868456127465955
Sphere,0,MFO,2000,0.591154748091748,0.9205826610695489
Sphere,0,MFO,3500,0.35057214706186063,0.9529031829437887
Sphere,0,MFO,5000,0.410843436789038,0.9448061737266763
Sphere,0,MFO,8000,0.4046932612874178,0.9456324050542104
Sphere,0,MFO,12000,0.11368556739999382,0.9847271712409478
Sphere,0,MFO,15000,0.20443952224634845,0.9725350377689973
Sphere,0,MFO,20000,0.1221718217287032,0.9835871047212273
Sphere,0,PSO_GBEST,200,1.3891734979224128,0.81337464872974
Sphere,0,PSO_GBEST,300,0.43018265448257076,0.9422080905493444
Sphere,0,PSO_GBEST,500,0.11830175533687587,0.9841070199808362
Sphere,0,PSO_GBEST,800,0.01749578863557343,0.9976495681030862
Sphere,0,PSO_GBEST,1000,0.004803079720752844,0.9993547411886239
Sphere,0,PSO_GBEST,1500,0.00025433929403993847,0.999965831366519
Sphere,0,PSO_GBEST,2000,1.4705247477469662e-05,0.9999980244570026
Sphere,0,PSO_GBEST,3500,3.724402552349001e-09,0.9999999994996536
Sphere,0,PSO_GBEST,5000,6.031384709108061e-13,0.999999999999919
Sphere,0,PSO_GBEST,8000,3.563240281264671e-20,1.0
Sphere,0,PSO_GBEST,12000,1.97224470768986e-29,1.0
Sphere,0,PSO_GBEST,15000,0.0,1.0
Sphere,0,PSO_GBEST,20000,0.0,1.0
Sphere,0,PSO_RING,200,3.2250679340097252,0.5667355899351944
Sphere,0,PSO_RING,300,1.352794437577295,0.8182619107786802
Sphere,0,PSO_RING,500,0.6153017175441013,0.9173386914265221
Sphere,0,PSO_RING,800,0.1182814807196267,0.9841097437281374
Sphere,0,PSO_RING,1000,0.043241232803377556,0.9941908550131726
Sphere,0,PSO_RING,1500,0.006826820642288137,0.9990828663213548
Sphere,0,PSO_RING,2000,0.0006952895828035884,0.9999065929037523
Sphere,0,PSO_RING,3500,1.4391468629831408e-06,0.9999998066610908
Sphere,0,PSO_RING,5000,8.024488848343345e-09,0.9999999989219683
Sphere,0,PSO_RING,8000,7.052693354077788e-14,0.9999999999999906
Sphere,0,PSO_RING,12000,5.052322406083973e-21,1.0
Sphere,0,PSO_RING,15000,7.369896912532239e-26,1.0
Sphere,0,PSO_RING,20000,1.0271626370065258e-34,1.0
Sphere,0,WOA,200,2.2661112276418427,0.6955644456875758
Sphere,0,WOA,300,0.5842421512382089,0.9215113181580341
Sphere,0,WOA,500,0.06510975207794892,0.9912529785726265
Sphere,0,WOA,800,0.018986611789093333,0.9974492868602295
Sphere,0,WOA,1000,0.007545138246740287,0.9989863655779595
Sphere,0,WOA,1500,0.002334826786671971,0.9996863330103335
Sphere,0,WOA,2000,0.001011057172642899,0.9998641718257072
Sphere,0,WOA,3500,0.0001194081068445902,0.999983958389706
Sphere,0,WOA,5000,3.776719185795203e-05,0.9999949262525829
Sphere,0,WOA,8000,1.1493806877641538e-05,0.9999984558906795
Sphere,0,WOA,12000,1.2432792251119864e-06,0.9999998329744827
Sphere,0,WOA,15000,6.524069750065768e-07,0.9999999123538701
Sphere,0,WOA,20000,1.3338750684315953e-07,0.999999982080359
Sphere,1,ALO,200,8.847034088769885,0.0
Sphere,1,ALO,300,7.357253085784403,0.0
Sphere,1,ALO,500,8.810367677400212,0.0
Sphere,1,ALO,800,8.39033712217715,0.0
Sphere,1,ALO,1000,8.06174933149181,0.0
Sphere,1,ALO,1500,7.172363824148857,0.013979702243743453
Sphere,1,ALO,2000,7.766330785546298,0.0
Sphere,1,ALO,3500,6.194955433435345,0.14834886366245725
Sphere,1,ALO,5000,6.130631008960631,0.15719186015965236
Sphere,1,ALO,8000,4.757237806045227,0.34599901050464577
Sphere,1,ALO,12000,3.0933286124859762,0.574744829693114
Sphere,1,ALO,15000,2.599344674143756,0.6426552427609851
Sphere,1,ALO,20000,1.4309206984921012,0.8032842605610284
Sphere,1,BA,200,6.655673986618282,0.08501160747618441
Sphere,1,BA,300,7.375515628586004,0.0
Sphere,1,BA,500,6.350828128405896,0.12692027402657502
Sphere,1,BA,800,6.62572917173238,0.08912826915341843
Sphere,1,BA,1000,6.10223541403653,0.16109554291313433
Sphere,1,BA,1500,6.060661390248466,0.16681092940488096
Sphere,1,BA,2000,4.303844837107415,0.4083291824247388
Sphere,1,BA,3500,3.7302626643722063,0.487182358116111
Sphere,1,BA,5000,2.8303126808358745,0.6109029295328203
Sphere,1,BA,8000,1.246758760461817,0.8286019122340511
Sphere,1,BA,12000,0.5456112655330554,0.924992123142343
Sphere,1,BA,15000,0.21444886214650805,0.9705186552032888
Sphere,1,BA,20000,0.01620587777991069,0.9977720978988618
Sphere,1,ES_1P1,200,0.2565818320047097,0.9647264276332005
Sphere,1,ES_1P1,300,0.030559038036185086,0.9957988980310603
Sphere,1,ES_1P1,500,0.0005850188296315867,0.9999195745705699
Sphere,1,ES_1P1,800,1.542204473064285e-06,0.9999997879855301
