domain,problem,instance_id,shift_seed,algo_variant,budget,rep,seed,evals,best
cont,Ackley,3,3780003,FA,15000,8,88340511000000,15000,5.1862188418380555
cont,Ackley,3,3780003,FA,15000,9,88733728000000,15000,4.688158951581709
cont,Ackley,3,3780003,FA,15000,10,328147016000000,15000,5.17075596311674
cont,Ackley,3,3780003,FA,15000,11,328540233000000,15000,5.386157871210386
cont,Ackley,3,3780003,FA,15000,12,328933450000000,15000,4.311338066555759
cont,Ackley,3,3780003,FA,15000,13,329326667000000,15000,4.971805408708608
cont,Ackley,3,3780003,FA,15000,14,329719884000000,15000,4.854653455812503
cont,Ackley,3,3780003,FA,15000,15,330113101000000,15000,5.255148655139632
cont,Ackley,3,3780003,FA,15000,16,330506318000000,15000,5.46053900228241
cont,Ackley,3,3780003,FA,15000,17,330899535000000,15000,5.643343396347795
cont,Ackley,3,3780003,FA,15000,18,331292752000000,15000,5.0808397183131895
cont,Ackley,3,3780003,FA,15000,19,331685969000000,15000,5.148678103277007
cont,Ackley,3,3780003,FA,15000,20,328605769000000,15000,5.808907762496567
cont,Ackley,3,3780003,FA,15000,21,328998986000000,15000,4.779596205470966
cont,Ackley,3,3780003,FA,15000,22,329392203000000,15000,5.2219755146950355
cont,Ackley,3,3780003,FA,15000,23,329785420000000,15000,5.439217296903546
cont,Ackley,3,3780003,FA,15000,24,330178637000000,15000,4.303298145209649
cont,Ackley,3,3780003,FA,15000,25,330571854000000,15000,5.236211369324209
cont,Ackley,3,3780003,FA,15000,26,330965071000000,15000,5.323508461568597
cont,Ackley,3,3780003,FA,15000,27,331358288000000,15000,5.482811020729432
cont,Ackley,3,3780003,FA,15000,28,331751505000000,15000,5.153281921940099
cont,Ackley,3,3780003,FA,15000,29,332144722000000,15000,5.746324744295794
cont,Ackley,3,3780003,MFO,12000,0,50086750000000,12000,3.629515539360345
cont,Ackley,3,3780003,MFO,12000,1,50479967000000,12000,3.8199566779470584
cont,Ackley,3,3780003,MFO,12000,2,50873184000000,12000,3.198520683643871
cont,Ackley,3,3780003,MFO,12000,3,51266401000000,12000,3.7766238244629737
cont,Ackley,3,3780003,MFO,12000,4,51659618000000,12000,4.216300422823828
cont,Ackley,3,3780003,MFO,12000,5,52052835000000,12000,5.295963398858898
cont,Ackley,3,3780003,MFO,12000,6,52446052000000,12000,3.6569128726411333
cont,Ackley,3,3780003,MFO,12000,7,52839269000000,12000,3.657062413031625
cont,Ackley,3,3780003,MFO,12000,8,53232486000000,12000,3.5312734165293134
cont,Ackley,3,3780003,MFO,12000,9,53625703000000,12000,4.094320157526326
cont,Ackley,3,3780003,MFO,12000,10,272909199000000,12000,3.8053785240631055
cont,Ackley,3,3780003,MFO,12000,11,273302416000000,12000,3.066165596864764
cont,Ackley,3,3780003,MFO,12000,12,273695633000000,12000,3.7790801735448487
cont,Ackley,3,3780003,MFO,12000,13,274088850000000,12000,2.095360118155409
cont,Ackley,3,3780003,MFO,12000,14,274482067000000,12000,3.9469288466253762
cont,Ackley,3,3780003,MFO,12000,15,274875284000000,12000,3.0338577361258428
cont,Ackley,3,3780003,MFO,12000,16,275268501000000,12000,4.204457200076352
cont,Ackley,3,3780003,MFO,12000,17,275661718000000,12000,4.087159529837113
cont,Ackley,3,3780003,MFO,12000,18,276054935000000,12000,4.445372365572162
cont,Ackley,3,3780003,MFO,12000,19,276448152000000,12000,4.5186598775441915
cont,Ackley,3,3780003,MFO,12000,20,273367952000000,12000,3.9952718931333995
cont,Ackley,3,3780003,MFO,12000,21,273761169000000,12000,3.951110155423866
cont,Ackley,3,3780003,MFO,12000,22,274154386000000,12000,3.2702311432887723
cont,Ackley,3,3780003,MFO,12000,23,274547603000000,12000,4.09884121415374
cont,Ackley,3,3780003,MFO,12000,24,274940820000000,12000,4.678781435030228
cont,Ackley,3,3780003,MFO,12000,25,275334037000000,12000,4.058938771663616
cont,Ackley,3,3780003,MFO,12000,26,275727254000000,12000,4.534392387788504
cont,Ackley,3,3780003,MFO,12000,27,276120471000000,12000,2.850800157258423
cont,Ackley,3,3780003,MFO,12000,28,276513688000000,12000,3.518130345585036
cont,Ackley,3,3780003,MFO,12000,29,276906905000000,12000,4.446014194179085
cont,Ackley,3,3780003,MFO,15000,0,52249441000000,15000,4.463678397306726
cont,Ackley,3,3780003,MFO,15000,1,52642658000000,15000,4.0906900295427455
cont,Ackley,3,3780003,MFO,15000,2,53035875000000,15000,4.404177051613562
cont,Ackley,3,3780003,MFO,15000,3,53429092000000,15000,3.8441085710150245
cont,Ackley,3,3780003,MFO,15000,4,53822309000000,15000,2.645538574370424
cont,Ackley,3,3780003,MFO,15000,5,54215526000000,15000,4.146222660747423
cont,Ackley,3,3780003,MFO,15000,6,54608743000000,15000,3.701241796482066
cont,Ackley,3,3780003,MFO,15000,7,55001960000000,15000,2.651915295081278
cont,Ackley,3,3780003,MFO,15000,8,55395177000000,15000,3.188621398697809
cont,Ackley,3,3780003,MFO,15000,9,55788394000000,15000,3.8824241834614495
cont,Ackley,3,3780003,MFO,15000,10,275268498000000,15000,3.3412125694380106
cont,Ackley,3,3780003,MFO,15000,11,275661715000000,15000,2.123181682461738
cont,Ackley,3,3780003,MFO,15000,12,276054932000000,15000,3.0049675192872667
cont,Ackley,3,3780003,MFO,15000,13,276448149000000,15000,3.868967022121389
cont,Ackley,3,3780003,MFO,15000,14,276841366000000,15000,4.281500169424572
cont,Ackley,3,3780003,MFO,15000,15,277234583000000,15000,2.0617824978253947
cont,Ackley,3,3780003,MFO,15000,16,277627800000000,15000,3.1301957216730334
cont,Ackley,3,3780003,MFO,15000,17,278021017000000,15000,4.108725493774411
cont,Ackley,3,3780003,MFO,15000,18,278414234000000,15000,1.9882823011533444
cont,Ackley,3,3780003,MFO,15000,19,278807451000000,15000,4.689982958841011
cont,Ackley,3,3780003,MFO,15000,20,275727251000000,15000,4.5037111039822015
cont,Ackley,3,3780003,MFO,15000,21,276120468000000,15000,2.741803083659438
cont,Ackley,3,3780003,MFO,15000,22,276513685000000,15000,5.124171513564473
cont,Ackley,3,3780003,MFO,15000,23,276906902000000,15000,2.794138820422138
cont,Ackley,3,3780003,MFO,15000,24,277300119000000,15000,3.596567631861952
cont,Ackley,3,3780003,MFO,15000,25,277693336000000,15000,3.576548603242714
cont,Ackley,3,3780003,MFO,15000,26,278086553000000,15000,5.762962845668678
cont,Ackley,3,3780003,MFO,15000,27,278479770000000,15000,4.528525378110082
cont,Ackley,3,3780003,MFO,15000,28,278872987000000,15000,3.675012094369056
cont,Ackley,3,3780003,MFO,15000,29,279266204000000,15000,5.230511536870967
