domain,problem,instance_id,n,budget,algo,seed,final_best,auc_best,early_gain,stagnation_frac,div_mean,div_decay,step_mean,step_decay
cont,ackley,ackley_d5_i000,5,2500,ES,0,5.17942358651317,0.0,0.0,1.0,1.4957968555540155,0.9999999999993314,5.345098903952502,0.9999999999998129
cont,ackley,ackley_d5_i000,5,2500,ES,1,5.607909195299371,0.0,0.0,1.0,1.7718936929244253,0.9999999999994356,5.089584329690351,0.9999999999998035
cont,ackley,ackley_d5_i000,5,2500,ES,2,4.327069501891753,0.0,0.0,1.0,1.521675917932973,0.9999999999993427,5.6448400056101224,0.9999999999998228
cont,ackley,ackley_d5_i000,5,2500,GWO,0,0.1714612562896929,0.4869271276060722,0.0,0.0,0.3436983342557483,0.2615692647478795,1.2047983673998475,0.21620799205460264
cont,ackley,ackley_d5_i000,5,2500,GWO,1,0.25700349262705346,0.4200383521984172,0.0,0.0,0.37961362877658594,0.2417582681202833,1.2109400788111322,0.24810121179847985
cont,ackley,ackley_d5_i000,5,2500,GWO,2,0.43709369734235226,0.4968595190217189,0.0,0.33333333333333337,0.37829881645352614,0.18412841488078596,1.2903293563673792,0.19523359928001838
cont,ackley,ackley_d5_i000,5,2500,WOA,0,0.06669712041350495,0.3637499225919198,0.0,0.0,1.1469559484572476,0.10430732188289449,2.9779534088473145,0.10289035253133245
cont,ackley,ackley_d5_i000,5,2500,WOA,1,0.10961971751599053,0.7506584615195712,0.0,0.0,1.57298630289348,0.08862519471412122,3.6055517002537707,0.11737148792665256
cont,ackley,ackley_d5_i000,5,2500,WOA,2,0.2723771608609913,0.40806983825468224,0.0,0.0,1.2472516127311895,0.10539962162648057,2.920665591468223,0.13934635155002392
cont,ackley,ackley_d5_i001,5,2500,PSO,0,0.9765432146387458,0.16700702380043597,0.0,0.0,0.11557933076895147,0.061426802455010185,0.3324560678730001,0.032127627205784985
cont,ackley,ackley_d5_i001,5,2500,PSO,1,1.673974601206258,0.43688973632089007,0.0,0.0,0.2489101951102782,0.6655246949137583,0.6710772410258146,0.4138008821458754
cont,ackley,ackley_d5_i001,5,2500,PSO,2,1.9484128725858167,0.16780362748740307,0.0,0.0,0.15550525953213834,0.0605051747514165,0.3352398893692834,0.014167380792751063
cont,ackley,ackley_d5_i001,5,2500,DE,0,0.03877541318907207,0.2490124382387668,0.0,0.0,0.22345211301914134,0.023769145647508677,0.8782672017004868,0.019903740750767472
cont,ackley,ackley_d5_i001,5,2500,DE,1,0.14979681782621457,0.36399336674932375,0.0,0.0,0.3947724230579707,0.07196671386149542,1.3743126574637516,0.09331486266705206
cont,ackley,ackley_d5_i001,5,2500,DE,2,0.02482099755562972,0.259517743364418,0.0,0.0,0.1503388551056407,0.03426094054916181,0.532008217619309,0.03977343335924199
cont,ackley,ackley_d5_i001,5,2500,ES,0,4.159830194258145,0.0,0.0,1.0,0.8634653610954489,0.9999999999988419,4.305067681424378,0.9999999999997677
cont,ackley,ackley_d5_i001,5,2500,ES,1,2.4168058804552968,0.0,0.0,1.0,0.8720642581943139,0.9999999999988534,4.83540867006486,0.9999999999997932
cont,ackley,ackley_d5_i001,5,2500,ES,2,4.478064975450891,0.0,0.0,1.0,1.0064715285513142,0.9999999999990064,4.7905256340507885,0.9999999999997913
cont,ackley,ackley_d5_i001,5,2500,GWO,0,0.843937695370752,0.604313190760611,0.0,0.0,0.6014232090511419,0.2540404697589599,1.8374265818431355,0.2909332452779603
cont,ackley,ackley_d5_i001,5,2500,GWO,1,0.8125202507983151,0.6833859946561476,0.0,0.0,0.5534027602185235,0.255559312833435,1.6749579658891285,0.31658062382102475
cont,ackley,ackley_d5_i001,5,2500,GWO,2,1.2154961549712238,0.5945815254212938,0.0,0.33333333333333337,0.5459767249946569,0.3032878223044121,1.7999222838048117,0.31453149191334434
cont,ackley,ackley_d5_i001,5,2500,WOA,0,0.16329121925186074,0.2679108718232366,0.0,0.0,1.3550435983160252,0.1641036972229226,3.6425642192149623,0.16014541149660047
cont,ackley,ackley_d5_i001,5,2500,WOA,1,0.3146481511924226,0.3527427188076962,0.0,0.0,1.182720466323473,0.17515804611662347,3.438499495689398,0.16477903183301462
cont,ackley,ackley_d5_i001,5,2500,WOA,2,0.26389248811572275,0.5620199443370933,0.0,0.0,1.4765640083225091,0.13600329148114004,3.4024526393370293,0.19083473710198165
cont,ackley,ackley_d5_i002,5,2500,PSO,0,0.002727564926495507,0.21810811127831026,0.0,0.0,0.21843752235641875,0.025922899472388475,0.4871986596150962,0.014030757733290529
cont,ackley,ackley_d5_i002,5,2500,PSO,1,0.0032103668524894324,0.1986493866606036,0.0,0.0,0.21124705201287344,0.013503578825869507,0.4904220140273603,0.01687781959636484
cont,ackley,ackley_d5_i002,5,2500,PSO,2,0.0036233043752713634,0.1789660112759126,0.0,0.0,0.24299761332169237,0.0283845108765495,0.6580834151933042,0.02067856450074246
cont,ackley,ackley_d5_i002,5,2500,DE,0,0.1036718375061274,0.47901862227719366,0.0,0.0,0.4219853811029551,0.053553795762371556,1.5204944765908726,0.05833980093510177
cont,ackley,ackley_d5_i002,5,2500,DE,1,0.25352143573372077,0.4053474494935517,0.0,0.0,0.3594899046869167,0.11293443620967866,1.3406589493318035,0.13922033548715076
cont,ackley,ackley_d5_i002,5,2500,DE,2,0.30025602745509916,0.5066272839170806,0.0,0.0,0.4630381956804316,0.12861164725557137,1.6379715802746402,0.14861877965827863
cont,ackley,ackley_d5_i002,5,2500,ES,0,5.775400957302924,0.0,0.0,1.0,1.5105502343653712,0.999999999999338,5.061923314185838,0.9999999999998024
cont,ackley,ackley_d5_i002,5,2500,ES,1,4.065607007083688,0.0,0.0,1.0,1.4625562082220536,0.9999999999993162,5.546563499041112,0.9999999999998197
cont,ackley,ackley_d5_i002,5,2500,ES,2,6.101055499977779,0.0,0.0,1.0,1.5015627799545541,0.999999999999334,5.030813510544415,0.9999999999998012
cont,ackley,ackley_d5_i002,5,2500,GWO,0,0.6980943851194614,0.779843202181159,0.0,0.0,0.512186799916592,0.26114627390154727,1.7349509766878486,0.25469896127132696
cont,ackley,ackley_d5_i002,5,2500,GWO,1,0.8763944260020087,0.4896320878494696,0.0,0.0,0.5335413113990608,0.1941316877378942,1.788692427675247,0.19895500239238648
cont,ackley,ackley_d5_i002,5,2500,GWO,2,0.5378749983417142,0.6133095462549877,0.0,0.0,0.5553228899622075,0.1959610011546097,1.8133380347222647,0.2162465158201572
cont,ackley,ackley_d5_i002,5,2500,WOA,0,0.47229771552806854,0.500806491082544,0.0,0.0,1.248712719773551,0.18436817132052652,3.362686224641717,0.14539458733716848
cont,ackley,ackley_d5_i002,5,2500,WOA,1,1.6581384679499362,0.5198384457082331,0.0,0.0,1.1296516501823222,0.17714322098739307,2.9909101411834875,0.18545410029492473
cont,ackley,ackley_d5_i002,5,2500,WOA,2,2.327964654523733,0.23278376562742356,0.0,0.0,1.4918877370991768,0.16052476597505705,3.5558052786237058,0.19220582229809283
cont,ackley,ackley_d5_i003,5,2500,PSO,0,0.0009719531911192014,0.19411409005555996,0.0,0.0,0.20410619490055015,0.008027370014054928,0.49751279168861995,0.007801535305835863
cont,ackley,ackley_d5_i003,5,2500,PSO,1,0.011457685237062254,0.21249939643640167,0.0,0.0,0.32908871375925547,0.03434850564162427,0.7673348825306143,0.036201781778350164
cont,ackley,ackley_d5_i003,5,2500,PSO,2,0.0026170194211769804,0.2132191449770377,0.0,0.0,0.1947265014020076,0.014932773806667143,0.507629865505394,0.01547625500756231
cont,ackley,ackley_d5_i003,5,2500,DE,0,0.19519763472403584,0.3467829298310622,0.0,0.0,0.40100208841838797,0.06780070270182671,1.4693544172691462,0.07240608075135538
cont,ackley,ackley_d5_i003,5,2500,DE,1,0.30555377947421336,0.30703180892655124,0.0,0.0,0.45522315563613713,0.08284924985518669,1.6745008687765468,0.09229065631221992
cont,ackley,ackley_d5_i003,5,2500,DE,2,0.28592207358821087,0.404041034115309,0.0,0.0,0.37053214887564456,0.09548454559957212,1.4119366087805867,0.11989372493715224
cont,ackley,ackley_d5_i003,5,2500,ES,0,5.118640528264056,0.0,0.0,1.0,1.4494281436538556,0.99999999999931,4.927765149978962,0.999999999999797
cont,ackley,ackley_d5_i003,5,2500,ES,1,4.581091252010694,0.0,0.0,1.0,1.378100033233218,0.9999999999992742,5.394387249812527,0.9999999999998146
cont,ackley,ackley_d5_i003,5,2500,ES,2,4.7205962009085525,0.0,0.0,1.0,1.4346089445598835,0.9999999999993029,6.098470626033708,0.999999999999836
cont,ackley,ackley_d5_i003,5,2500,GWO,0,0.2899826857295129,0.529877640057194,0.0,0.33333333333333337,0.330478678855381,0.22142804364860222,1.2876848711868794,0.24206465626249
cont,ackley,ackley_d5_i003,5,2500,GWO,1,0.5341786531261801,0.6145659365538764,0.0,0.33333333333333337,0.344159587231813,0.25445485502013054,1.308533964822778,0.24748896986217184
cont,ackley,ackley_d5_i003,5,2500,GWO,2,0.19549728750366002,0.5609265064932785,0.0,0.0,0.33500199319882723,0.2653398542482374,1.2320448328513236,0.24077259882285262
cont,ackley,ackley_d5_i003,5,2500,WOA,0,0.07255766284331644,0.27109173119709007,0.0,0.0,1.0837560141729872,0.15223088388636458,2.7475236709177637,0.1299566238550784
cont,ackley,ackley_d5_i003,5,2500,WOA,1,2.3267111308471695,0.2926896407759082,0.0,0.0,1.326043876292682,0.07365217584102399,3.4535081429385555,0.11846222856899884
cont,ackley,ackley_d5_i003,5,2500,WOA,2,2.348668416183387,0.2755120389672937,0.0,0.0,1.1832186676943632,0.10097844489876572,2.9743288955223206,0.16860726546131977
cont,ackley,ackley_d5_i004,5,2500,PSO,0,0.448252765840611,0.17362441091126804,0.0,0.0,0.1762942926736368,0.032296629588311546,0.43257766130604347,0.02005248319770984
cont,ackley,ackley_d5_i004,5,2500,PSO,1,0.008380522760156328,0.43237894940780097,0.0,0.0,0.12569440905535234,0.0690773480921791,0.364765700628742,0.06176346532679137
cont,ackley,ackley_d5_i004,5,2500,PSO,2,0.4482667085517069,0.17055483998480828,0.0,0.0,0.17121032412477155,0.011916431027766353,0.4811050836200202,0.007618623413670288
cont,ackley,ackley_d5_i004,5,2500,DE,0,0.0384379938616175,0.3703668597491124,0.0,0.0,0.23747206967155574,0.030651072396123646,0.9199295606947989,0.03195487014365011
cont,ackley,ackley_d5_i004,5,2500,DE,1,0.13766554764697192,0.39867383098646564,0.0,0.0,0.27316630441162465,0.07471305810133512,1.0402367337391447,0.07161677414263405
cont,ackley,ackley_d5_i004,5,2500,DE,2,0.08387662776964833,0.33994567777543966,0.0,0.0,0.2524935726636692,0.0513588536618336,1.0086513272991857,0.04716856316516331
cont,ackley,ackley_d5_i004,5,2500,ES,0,4.4202929731363945,0.0,0.0,1.0,0.828775606633069,0.9999999999987934,4.743604628845327,0.9999999999997892
cont,ackley,ackley_d5_i004,5,2500,ES,1,5.181880776891308,0.0,0.0,1.0,1.1774671492810413,0.9999999999991507,5.001085922972709,0.9999999999998
cont,ackley,ackley_d5_i004,5,2500,ES,2,4.369082241442499,0.0,0.0,1.0,1.230321493648656,0.9999999999991871,5.182822714555296,0.999999999999807
cont,ackley,ackley_d5_i004,5,2500,GWO,0,0.6173074046112572,0.48105409016348166,0.0,0.0,0.5800065936768948,0.3081389763520374,1.9241344195989638,0.3288014041714976
cont,ackley,ackley_d5_i004,5,2500,GWO,1,1.4925459371020122,0.2806354371563471,0.0,0.33333333333333337,0.5754412470718606,0.2090840214948663,1.8238110805074434,0.30018795340385074
cont,ackley,ackley_d5_i004,5,2500,GWO,2,1.2916959732942392,0.2541448224601879,0.0,0.33333333333333337,0.5439242996619141,0.2553752748969727,1.8031175793278174,0.27347091620293035
cont,ackley,ackley_d5_i004,5,2500,WOA,0,0.19224438576638692,0.4481350107783757,0.0,0.0,1.1465032656160765,0.17341560364281008,3.2567908980942057,0.2054002350413577
cont,ackley,ackley_d5_i004,5,2500,WOA,1,1.6542482188170564,0.23359380416749928,0.0,0.0,1.381947933349455,0.1849080814403265,3.383932143850013,0.25752774885700014
cont,ackley,ackley_d5_i004,5,2500,WOA,2,1.7179641913502128,0.3439768625751118,0.0,0.0,1.1583057415804607,0.2224850767414481,3.1479461277367173,0.22461944914842874
cont,ackley,ackley_d10_i000,10,5000,PSO,0,0.9229071532998749,0.41399027191712573,0.0,0.0,0.28331162143552324,0.18276222036851866,1.163907453660532,0.1490146188547878
cont,ackley,ackley_d10_i000,10,5000,PSO,1,4.089882443901725,0.2541023162844331,0.0,0.0,0.2415385088001942,0.24795082363133455,0.8463890781365115,0.11314987117292105
cont,ackley,ackley_d10_i000,10,5000,PSO,2,1.161212459833195,0.24030506494645693,0.0,0.0,0.32418028983259056,0.13372314444417163,1.204536354719589,0.07650879014646543
cont,ackley,ackley_d10_i000,10,5000,DE,0,2.811722937758898,0.4546216411413301,0.0,0.0,0.856111311254475,0.2771874157295256,4.719938648852153,0.26780273036719393
cont,ackley,ackley_d10_i000,10,5000,DE,1,2.9654580040760092,0.3419945305334987,0.0,0.0,0.981629824268128,0.3284035825991852,5.14362362126861,0.3456612854363228
cont,ackley,ackley_d10_i000,10,5000,DE,2,2.439783881682829,0.3968082803522342,0.0,0.0,0.973667890208655,0.2675307809214839,5.312214016970101,0.29751901882363607
cont,ackley,ackley_d10_i000,10,5000,ES,0,7.237298014400226,0.0,0.0,1.0,1.8072528513732256,0.9999999999994467,8.127389462261963,0.999999999999877
cont,ackley,ackley_d10_i000,10,5000,ES,1,8.141776306202129,0.0,0.0,1.0,1.9076790176329514,0.9999999999994758,7.4011898195743075,0.9999999999998649
cont,ackley,ackley_d10_i000,10,5000,ES,2,6.821817475012567,0.0,0.0,1.0,1.9775042169426569,0.9999999999994943,8.012125943620072,0.9999999999998752
cont,ackley,ackley_d10_i000,10,5000,GWO,0,3.223888009607841,-0.05932474669430615,0.0,0.33333333333333337,0.694022542529246,0.6281457203717161,3.4907025464560273,0.5430441177666664
cont,ackley,ackley_d10_i000,10,5000,GWO,1,2.9481469959207804,0.04451256127228685,0.0,0.33333333333333337,0.6698645395218347,0.6161537533192297,3.67269991816474,0.6407846377369841
cont,ackley,ackley_d10_i000,10,5000,GWO,2,2.4628985729859747,0.7337009822077653,0.0,0.33333333333333337,0.654549066764569,0.5446760542531554,3.1466340759544282,0.6401498690005264
cont,ackley,ackley_d10_i000,10,5000,WOA,0,3.283731221271737,0.5915560129116969,0.0,0.0,2.272708061594428,0.525891950457878,8.923670604447302,0.5657139933446379
cont,ackley,ackley_d10_i000,10,5000,WOA,1,2.883491678371908,0.3692653894135451,0.0,0.0,1.9736335336618291,0.5963860599323481,7.767461736723478,0.6121998783392768
cont,ackley,ackley_d10_i000,10,5000,WOA,2,3.6591762183715635,0.6590907663043094,0.0,0.0,2.2948958681169445,0.8427833478804722,8.434052779317618,0.7081172552258048
cont,ackley,ackley_d10_i001,10,5000,PSO,0,0.028023669470787826,0.29107355900703163,0.0,0.0,0.2770896380090834,0.07364443401379331,0.9826854079099369,0.06453356678294452
cont,ackley,ackley_d10_i001,10,5000,PSO,1,3.346199418909738,0.2677643205080858,0.0,0.0,0.2663288157840822,0.07142459976390754,1.126197333050605,0.0665925479175783
cont,ackley,ackley_d10_i001,10,5000,PSO,2,2.9305127620003018,0.2553747852846943,0.0,0.0,0.3114892428382677,0.2057513437926864,1.0608440740857286,0.10940630029884041
cont,ackley,ackley_d10_i001,10,5000,DE,0,2.9293608269984373,0.33930373359316585,0.0,0.0,0.8467772528596926,0.36063337808519935,4.371681938289634,0.4059404349967478
cont,ackley,ackley_d10_i001,10,5000,DE,1,2.6751600172575185,0.35712932277308834,0.0,0.0,0.8756226621668791,0.3420249873579845,4.973031973044597,0.3283105655312602
cont,ackley,ackley_d10_i001,10,5000,DE,2,2.9556242039837,0.27380598245370835,0.0,0.0,0.9784719170754936,0.35834263116393406,5.048999902268834,0.3474733752749121
cont,ackley,ackley_d10_i001,10,5000,ES,0,7.450385716977541,0.0,0.0,1.0,2.277389854719587,0.9999999999995609,7.787970494315132,0.9999999999998715
cont,ackley,ackley_d10_i001,10,5000,ES,1,6.716252596793268,0.0,0.0,1.0,1.8275558360218997,0.9999999999994528,7.373075062854005,0.9999999999998643
cont,ackley,ackley_d10_i001,10,5000,ES,2,6.95224938966463,0.0,0.0,1.0,1.8397083548307855,0.9999999999994564,7.303111574394268,0.9999999999998631
cont,ackley,ackley_d10_i001,10,5000,GWO,0,2.927001475109311,0.8366263002233045,0.0,0.33333333333333337,0.713710190265796,0.5581857429563628,3.6184756577376946,0.5243450274647115
cont,ackley,ackley_d10_i001,10,5000,GWO,1,2.459888147389336,0.8064013565302809,0.0,0.33333333333333337,0.667326701235336,0.5575940516284152,3.33775255128272,0.6578835155253584
cont,ackley,ackley_d10_i001,10,5000,GWO,2,2.363807811003966,0.6339325914491166,0.0,0.33333333333333337,0.6987677101528822,0.5954168684023144,3.371978413603814,0.6615341826957
cont,ackley,ackley_d10_i001,10,5000,WOA,0,2.4485839409409285,0.36444544264762874,0.0,0.0,2.0955503249225393,0.6749751468537837,8.291054895421897,0.7231368312285298
cont,ackley,ackley_d10_i001,10,5000,WOA,1,3.396255411663429,0.5190478777765717,0.0,0.0,2.084791999331234,0.6222960626722456,8.47984940206741,0.744560232837698
cont,ackley,ackley_d10_i001,10,5000,WOA,2,3.0066993430222664,0.38826517026802343,0.0,0.0,1.9467383509986085,0.6034830073355237,7.1974846550585445,0.6193755051904747
cont,ackley,ackley_d10_i002,10,5000,PSO,0,2.182234216170223,0.34738854707341316,0.0,0.0,0.3187915041141361,0.05342420255270503,1.1897839256030587,0.0585307652873498
cont,ackley,ackley_d10_i002,10,5000,PSO,1,2.0367313375170473,0.20821750131396674,0.0,0.0,0.3111867141781226,0.30862672037095995,1.1792012503419533,0.16387476004384122
cont,ackley,ackley_d10_i002,10,5000,PSO,2,2.057427596841873,0.26804123544545155,0.0,0.0,0.26396526960337446,0.06839586568466,1.0470453124935892,0.04743487935423142
cont,ackley,ackley_d10_i002,10,5000,DE,0,2.6051415560578737,0.34696609046187676,0.0,0.0,0.7977983792126759,0.3058443321798385,4.128847497892462,0.2999290538151278
cont,ackley,ackley_d10_i002,10,5000,DE,1,3.4031194654928396,0.3363670749279636,0.0,0.0,1.0985250494228753,0.4077810265138335,5.625328118778286,0.43009631854418906
cont,ackley,ackley_d10_i002,10,5000,DE,2,2.6963940441839793,0.3231908334520021,0.0,0.0,0.922290357149789,0.33799086866096084,4.9268281505623115,0.3385214712138237
cont,ackley,ackley_d10_i002,10,5000,ES,0,7.275071084723324,0.0,0.0,1.0,1.900491799966397,0.9999999999994738,7.954579961579031,0.9999999999998743
cont,ackley,ackley_d10_i002,10,5000,ES,1,7.149464152678732,0.0,0.0,1.0,1.8785037539210172,0.9999999999994676,7.35217763377432,0.999999999999864
cont,ackley,ackley_d10_i002,10,5000,ES,2,6.67026512818164,0.0,0.0,1.0,1.7388486649148773,0.9999999999994249,7.310256811333542,0.9999999999998632
cont,ackley,ackley_d10_i002,10,5000,GWO,0,2.8176127266867046,0.5326776886674767,0.0,0.0,0.7288078527309297,0.5948664225446307,3.8091550314730167,0.6042924286492664
cont,ackley,ackley_d10_i002,10,5000,GWO,1,3.47036010297396,0.0024835262977326578,0.0,0.33333333333333337,0.7104153040659336,0.6761865449979413,3.49894782707635,0.7598514809180138
cont,ackley,ackley_d10_i002,10,5000,GWO,2,3.3514012146622467,0.4945647240595687,0.0,0.0,0.7392152746452234,0.5838325792211744,3.700093268474766,0.5859892251659373
cont,ackley,ackley_d10_i002,10,5000,WOA,0,4.1382683066628125,0.34257126180410147,0.0,0.0,2.112914244203197,0.8894980327777559,7.858002815007637,0.7907562996742096
cont,ackley,ackley_d10_i002,10,5000,WOA,1,3.2826223435949946,0.34414429960207643,0.0,0.0,1.9656964097109446,0.6320172221295309,7.654387962906326,0.7802917129404624
cont,ackley,ackley_d10_i002,10,5000,WOA,2,2.4882390707929614,0.2781742498401528,0.0,0.0,2.025450566101958,0.8723970416757537,7.824182699134342,0.6152486522236044
cont,ackley,ackley_d10_i003,10,5000,PSO,0,2.5941320503034153,0.29303175344406013,0.0,0.0,0.2721531357978511,0.17725024571043782,0.9899711119038329,0.133532179210693
cont,ackley,ackley_d10_i003,10,5000,PSO,1,3.4346942760315398,0.2321643012226676,0.0,0.0,0.23520291873021312,0.27555696400535945,0.8652839860049966,0.13426176188960845
cont,ackley,ackley_d10_i003,10,5000,PSO,2,2.753719466925077,0.40094740242370397,0.0,0.0,0.2947260200232097,0.22206702648864882,1.3752069964788414,0.257158342605038
cont,ackley,ackley_d10_i003,10,5000,DE,0,2.3910439246833524,0.3433549658505994,0.0,0.33333333333333337,0.8628298728239464,0.2636641052267966,4.553739660614524,0.26720079150140863
cont,ackley,ackley_d10_i003,10,5000,DE,1,2.9435237760575217,0.33238449991911695,0.0,0.0,0.8817792297196512,0.4027529189637049,4.712033438076072,0.41290727310901737
cont,ackley,ackley_d10_i003,10,5000,DE,2,2.521529825877416,0.32250626769957463,0.0,0.0,0.9014845825672828,0.3575436518700411,4.662523192522342,0.38259315489445456
cont,ackley,ackley_d10_i003,10,5000,ES,0,5.7859691790114205,0.0,0.0,1.0,1.4319115942712242,0.9999999999993016,7.516605826631162,0.999999999999867
cont,ackley,ackley_d10_i003,10,5000,ES,1,7.038867991333223,0.0,0.0,1.0,2.0553498250709987,0.9999999999995134,8.740689601837541,0.9999999999998855
cont,ackley,ackley_d10_i003,10,5000,ES,2,5.2030742844477516,0.0,0.0,1.0,1.543807843283782,0.9999999999993522,8.004757418501333,0.9999999999998751
cont,ackley,ackley_d10_i003,10,5000,GWO,0,3.633476070086392,0.4756815976660123,0.0,0.6666666666666667,0.8006419331434272,0.6411944421216776,4.049917597618037,0.615381176652618
cont,ackley,ackley_d10_i003,10,5000,GWO,1,3.5866922946623743,-0.5667300755002929,0.0,0.33333333333333337,0.7775674699456356,0.584333134719161,4.0461646445105695,0.6265624572977082
cont,ackley,ackley_d10_i003,10,5000,GWO,2,3.4576815465173394,0.08311741998149476,0.0,0.6666666666666667,0.850553894525703,0.6753691871945958,4.152592447532205,0.6218862646398182
cont,ackley,ackley_d10_i003,10,5000,WOA,0,5.137338063624629,0.3543616968838943,0.0,0.0,1.8929960021001517,0.9861663595797968,7.161884414532895,1.1323649916910683
cont,ackley,ackley_d10_i003,10,5000,WOA,1,3.7719671891929925,0.7122997662383513,0.0,0.0,1.880888278675923,0.7243518437982353,6.99582609754885,0.8628840146889298
cont,ackley,ackley_d10_i003,10,5000,WOA,2,4.698184656509465,0.5262716733096142,0.0,0.0,1.9636896967154172,0.465246862483538,8.067065572508158,0.6256902304519543
cont,ackley,ackley_d10_i004,10,5000,PSO,0,2.041265239433415,0.45131097020409805,0.0,0.0,0.3968948951811612,0.11774617093964083,1.567433291320431,0.08967988935371728
cont,ackley,ackley_d10_i004,10,5000,PSO,1,1.7097231925843954,0.29426030545704074,0.0,0.0,0.33976092568406024,0.06107385144507028,1.271775663576653,0.06294715283850014
cont,ackley,ackley_d10_i004,10,5000,PSO,2,1.7332555705099897,0.4788948619262803,0.0,0.0,0.3529083476756808,0.19490082654336693,1.4076307750886035,0.1765809552327487
cont,ackley,ackley_d10_i004,10,5000,DE,0,2.957807323281646,0.36407118699126306,0.0,0.0,0.9692941853817116,0.32660635911877883,5.200596309782954,0.33439426968157276
cont,ackley,ackley_d10_i004,10,5000,DE,1,3.203885745590299,0.43447633545738973,0.0,0.0,1.117475032948534,0.38164629750896734,5.963106101952888,0.40635360548988736
cont,ackley,ackley_d10_i004,10,5000,DE,2,2.9904286174653376,0.16666666666659713,0.0,0.6666666666666667,0.9822756123516915,0.4116062925147163,5.124328823649605,0.4241051239030414
cont,ackley,ackley_d10_i004,10,5000,ES,0,7.351909053038192,0.0,0.0,1.0,2.220403327592803,0.9999999999995496,7.155644406151313,0.9999999999998602
cont,ackley,ackley_d10_i004,10,5000,ES,1,7.01944119153038,0.0,0.0,1.0,1.9507815557010513,0.9999999999994873,7.391851761210094,0.9999999999998647
cont,ackley,ackley_d10_i004,10,5000,ES,2,7.29835941600756,0.0,0.0,1.0,1.994277908285002,0.9999999999994985,7.528226315732013,0.9999999999998671
cont,ackley,ackley_d10_i004,10,5000,GWO,0,3.415145812799356,0.6640906846206543,0.0,0.6666666666666667,0.6411946431622056,0.5041782709499972,3.424680013291453,0.6108608956466679
cont,ackley,ackley_d10_i004,10,5000,GWO,1,3.256578194603485,-5.80970183786534,0.0,0.6666666666666667,0.6708009946168116,0.5515217414038411,3.3830268124089082,0.6986218062820263
cont,ackley,ackley_d10_i004,10,5000,GWO,2,3.0967087060233536,0.2745127657493106,0.0,0.33333333333333337,0.6753565954321394,0.5129009061771318,3.503919713789712,0.5423836712437932
cont,ackley,ackley_d10_i004,10,5000,WOA,0,3.606177147410048,0.33049736631376364,0.0,0.0,2.0763564510075603,0.952747964420775,8.38375069098134,0.7480225934042495
cont,ackley,ackley_d10_i004,10,5000,WOA,1,3.710286606904234,0.5184323505197485,0.0,0.0,2.0840194928998055,0.5696067023324565,7.706641621827919,0.5604251830685207
cont,ackley,ackley_d10_i004,10,5000,WOA,2,4.049409054560133,0.27000429737300036,0.0,0.0,2.0480156787421606,0.6873361048647628,7.69834649632445,0.6782483418397223
comb,maxcut,maxcut_n40_i000,40,4000,GA_BIN,0,-213.74889315493675,0.0,0.0,1.0,0.19479305995326063,0.9999999999948663,4.283333333333333,0.9999999999997665
comb,maxcut,maxcut_n40_i000,40,4000,GA_BIN,1,-212.2714108710412,0.0,0.0,1.0,0.1904304360510428,0.9999999999947488,4.233333333333333,0.9999999999997637
comb,maxcut,maxcut_n40_i000,40,4000,GA_BIN,2,-210.88070800466278,0.0,0.0,1.0,0.17642371890402755,0.9999999999943318,3.55,0.9999999999997183
comb,maxcut,maxcut_n40_i000,40,4000,SA,0,-213.53338681952033,0.042250957459975536,0.8743396704825009,0.7959183673469388,0.0,0.0,0.047168372772422924,0.0
comb,maxcut,maxcut_n40_i000,40,4000,SA,1,-214.08353458803543,0.036703856092370715,0.9067399360979173,0.8979591836734694,0.0,0.0,0.04413470255487544,0.0
comb,maxcut,maxcut_n40_i000,40,4000,SA,2,-213.24417766148835,0.05559177176253897,0.7707029264840138,0.8163265306122449,0.0,0.0,0.048713415774693354,0.0
comb,maxcut,maxcut_n40_i000,40,4000,HC,0,-208.50599860457788,0.1680797839122317,0.0,0.33333333333333337,0.0,0.0,0.25,0.0
comb,maxcut,maxcut_n40_i000,40,4000,HC,1,-206.61838570818628,0.24999999999997669,0.0,0.5,0.0,0.0,0.0,0.0
comb,maxcut,maxcut_n40_i000,40,4000,HC,2,-211.17508762465917,0.24999999999998063,0.0,0.5,0.0,0.0,0.0,0.0
comb,maxcut,maxcut_n40_i000,40,4000,BPSO,0,-205.38590932171377,0.0,0.0,1.0,0.38982881524689816,0.9999999999974348,13.86,0.9999999999999278
comb,maxcut,maxcut_n40_i000,40,4000,BPSO,1,-202.60874256007287,0.0,0.0,1.0,0.3833102623943443,0.9999999999973912,13.86,0.9999999999999278
comb,maxcut,maxcut_n40_i000,40,4000,BPSO,2,-205.7108457586217,0.0,0.0,1.0,0.3969624275607231,0.9999999999974809,13.8,0.9999999999999275
comb,maxcut,maxcut_n40_i001,40,4000,GA_BIN,0,-216.4773090540719,0.0,0.0,1.0,0.17697192341739684,0.9999999999943494,4.116666666666666,0.9999999999997571
comb,maxcut,maxcut_n40_i001,40,4000,GA_BIN,1,-215.06278812606178,0.0,0.0,1.0,0.1891140446709665,0.9999999999947121,4.0,0.99999999999975
comb,maxcut,maxcut_n40_i001,40,4000,GA_BIN,2,-214.44037157720726,0.0,0.0,1.0,0.21993056060303912,0.9999999999954531,5.433333333333334,0.9999999999998159
